fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,bioguide_id,ballotpedia_id,govtrack_id,twitter_name,score_norm_abs,partisan_score_twitter,partisan_score_nominate,partisan_score_govtrack,compete_ideology,compete_cookpvi,compete_eff_gap
H2UT02449,"DEMILLE, THOMAS JAMES",UT,02,INDEPENDENT AMERICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.38261855932036903,11,0.07090063098586784
H2FL08063,"DEMINGS, VALDEZ 'VAL'",FL,10,DEMOCRATIC PARTY,House,Incumbent,P,D000627,NA,412696,NA,NA,NA,NA,0.5246911109356294,0.10470641193980135,14,0.2843863751250869
H2CO07212,"DEMPSEY, BRAD",CO,07,REPUBLICAN PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA,NA,0.036794385882237046,4,0.11246423599391316
H2CT03110,"DENARDIS, LESLEY",CT,03,REPUBLICAN PARTY,House,Challenger,C,NA,Lesley_DeNardis,NA,lesleyforct,NA,NA,NA,NA,0.28468454851998815,7,0.05486639614699414
H0CA19173,"DENHAM, JEFF",CA,10,REPUBLICAN PARTY,House,Challenger,N,D000612,NA,412403,NA,NA,NA,NA,0.3676920581770615,0.29179238887991543,18,0.21405584383677217
H2CA12174,"DENNIS, JOHN MR.",CA,11,REPUBLICAN PARTY,House,Challenger,P,NA,John_Dennis_(California),NA,realjohndennis,0.9186475592312056,0.7241715399610137,NA,NA,0.9394094833404663,37,0.03763214285807201
H2MO08083,"DENNISON, JEREMY TODD",MO,08,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.7264042515895928,28,0.01071515358290242
H2FL11141,"DENO, AL",FL,11,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.26426404649696345,8,0.07823800076996165
H2MI11232,"DENOTTER, MATTHEW",MI,11,REPUBLICAN PARTY,House,Challenger,P,NA,Matthew_DenOtter,NA,denotterformi,NA,NA,NA,NA,0.1497712590436866,7,0.09383540631487969
H2MD02327,"DENT, MARQUES MR.",MD,02,DEMOCRATIC PARTY,House,Challenger,P,NA,Marques_Dent,NA,NA,NA,NA,NA,NA,0.09950198293817192,7,0.04442519346257536
H0MA05116,"DEPALMA, RAFFAELE SANTINO",MA,05,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.6463445190157031,23,0.03047208414214253
H2CA27222,"DEPAOLIS, GIULIANO GIOVANNI",CA,28,NO PARTY AFFILIATION,House,Challenger,P,NA,Giuliano_DePaolis,NA,gio4ca27,NA,NA,NA,NA,0.45073684272207903,16,0.04687424344285436
H0PA10110,"DEPASQUALE, EUGENE",PA,10,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.18803531689452657,5,0.12737500541354238
H2OK02323,"DERBY, DAVID",OK,02,REPUBLICAN PARTY,House,Open seat,P,NA,David_Derby,NA,derby74,NA,NA,NA,NA,0.699585452647437,29,0.035012250606731694
H2NJ01120,"DESANTIS, MARIO",NJ,01,DEMOCRATIC PARTY,House,Challenger,P,NA,Mario_De_Santis,NA,NA,NA,NA,NA,NA,0.11508372423978752,10,0.05832846663518795
H0CA10073,"DESAULNIER, MARK",CA,10,DEMOCRATIC PARTY,House,Incumbent,C,D000623,Mark_DeSaulnier,412613,repdesaulnier,0.9271795976690737,0.7962962962962963,0.527,0.8380846610175013,0.29179238887991543,18,0.21405584383677217
H0CA10073,"DESAULNIER, MARK",CA,10,DEMOCRATIC PARTY,House,Incumbent,C,D000623,Mark_DeSaulnier,412613,markdesaulnier,0.9271795976690737,0.7962962962962963,0.527,0.8380846610175013,0.29179238887991543,18,0.21405584383677217
H0NY22091,"DESIRA, JAMES",NY,22,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.04368515652560512,1,0.06022096192001433
H0TN04195,"DESJARLAIS, SCOTT HON.",TN,04,REPUBLICAN PARTY,House,Incumbent,N,D000616,Scott_DesJarlais,412477,desjarlaistn04,0.9346753892044048,0.8430799220272904,0.579,0.36296356600585167,0.6038923134941716,22,0.10318595202095839
H0TN04195,"DESJARLAIS, SCOTT HON.",TN,04,REPUBLICAN PARTY,House,Incumbent,N,D000616,Scott_DesJarlais,412477,tndesjarlais,0.9346753892044048,0.8430799220272904,0.579,0.36296356600585167,0.6038923134941716,22,0.10318595202095839
H2NY04277,"DESPOSITO, ANTHONY P",NY,04,REPUBLICAN PARTY,House,Incumbent,C,D000632,Anthony_D'Esposito,456922,repdesposito,0.2390846547557759,0.05555555555555555,0.235,0.2520467610136914,0.1939573338590158,5,0.046799079451946675
H2NY04277,"DESPOSITO, ANTHONY P",NY,04,REPUBLICAN PARTY,House,Incumbent,C,D000632,Anthony_D'Esposito,456922,anthonydespo,0.2390846547557759,0.05555555555555555,0.235,0.2520467610136914,0.1939573338590158,5,0.046799079451946675
H2GA06149,"DESVIGNES, ELFREDA",GA,07,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.01629516571932277,10,0.17120623326027495
H0MI08133,"DETMER, MIKE",MI,08,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.22454247592891186,1,0.09660693894589657
H0FL19080,"DEUTCH, THEODORE ELIOT",FL,22,DEMOCRATIC PARTY,House,Incumbent,P,D000610,NA,412385,NA,NA,NA,NA,0.5227643076701627,0.04671387715120967,7,0.15424694325033894
H2VA09085,"DEVAUGHAN, TAYSHA",VA,09,DEMOCRATIC PARTY,House,Challenger,P,NA,Taysha_DeVaughan,NA,dev4congress,NA,NA,NA,NA,0.6012111026871172,23,0.09486733174997977
H2PA05116,"DEVAUGHN-GOODWIN, ALFEIA DEVAUGHN-GOOD",PA,05,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.19345766079813098,14,0.10285814497164461
H2MN01322,"DEVOE, RICK",MN,01,DEMOCRATIC-FARMER-LABOR,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.29335619695034953,7,0.08726562818970315
H0NY03083,"DEVOLDER-SANTOS, GEORGE ANTHONY",NY,03,REPUBLICAN PARTY,House,Incumbent,C,S001222,George_Devolder-Santos,456921,repsantosny03,NA,NA,0.538,0.07833901742640759,0.26988162702032137,2,0.04925552402529869
H2KY03180,"DEVORE, ROBERT LEWIS MR. JR.",KY,03,REPUBLICAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.030208894253209162,9,0.09243766690427509
H2CA20144,"DEWELL, BEN",CA,20,DEMOCRATIC PARTY,House,Challenger,N,NA,Ben_Dewell,NA,benldewell,NA,NA,NA,NA,0.21501074800942876,16,0.07046056388212352
H2CA20144,"DEWELL, BEN",CA,20,DEMOCRATIC PARTY,House,Challenger,N,NA,Ben_Dewell,NA,ca20th,NA,NA,NA,NA,0.21501074800942876,16,0.07046056388212352
H2IN08177,"DHAHIR, ADNAN",IN,08,DEMOCRATIC PARTY,House,Challenger,N,NA,Adnan_Dhahir,NA,adnandhahir,0.16146017189580997,0.03801169590643274,NA,NA,0.46261707923936646,19,0.08521228679598478
H2IN08177,"DHAHIR, ADNAN",IN,08,DEMOCRATIC PARTY,House,Challenger,N,NA,Adnan_Dhahir,NA,adnan_dhahir,0.16146017189580997,0.03801169590643274,NA,NA,0.46261707923936646,19,0.08521228679598478
H2OR05217,"DI PAOLA, JOHN",OR,05,REPUBLICAN PARTY,House,Challenger,C,NA,John_Di_Paola,NA,drjohndipaola,NA,NA,NA,NA,0.07214594913777694,2,0.08333449711215893
H2TX37074,"DIACOGIANNIS, JEREMIAH DAVID",TX,37,REPUBLICAN PARTY,House,Open seat,C,NA,Jeremiah_Diacogiannis,NA,jd4tx,NA,NA,NA,NA,0.3781869410723353,24,NA
H2FL13220,"DIAMOND, BEN",FL,13,DEMOCRATIC PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA,NA,0.15093795780339447,6,0.1618568968468025
H2NY44018,"DIAMOND, GAYLE RACHEL",NY,44,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2OK49019,"DIAMOND, GILBERT MR",OK,49,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2TX30269,"DIAZ, LIZBETH",TX,30,REPUBLICAN PARTY,House,Open seat,N,NA,Lizbeth_Diaz,NA,NA,NA,NA,NA,NA,0.0438494361894598,27,0.08342718972371006
H2FL25018,"DIAZ-BALART, MARIO",FL,26,REPUBLICAN PARTY,House,Incumbent,N,D000600,Mario_Diaz-Balart,400108,mariodbcamp,0.9041194502584908,0.615009746588694,0.284,0.15876677708381237,0.02939384127125977,8,0.18703944610620832
H2FL25018,"DIAZ-BALART, MARIO",FL,26,REPUBLICAN PARTY,House,Incumbent,N,D000600,Mario_Diaz-Balart,400108,mariodb,0.9041194502584908,0.615009746588694,0.284,0.15876677708381237,0.02939384127125977,8,0.18703944610620832
H0VA09121,"DICKERSON, CAMERON D.",VA,09,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.6012111026871172,23,0.09486733174997977
H0PA18097,"DICKINSON, GERALD",PA,12,DEMOCRATIC PARTY,House,Open seat,N,NA,Jerry_Dickinson,NA,jerrysdickinson,NA,NA,NA,NA,0.04099262498437661,8,0.13068722513506234
H2VA04136,"DICKINSON, MICHAEL",VA,04,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.09933739629600968,16,0.08994884348096312
H2VA04128,"DICKINSON, MICHAEL ROBERT DR.",VA,04,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.09933739629600968,16,0.08994884348096312
H2RI02069,"DICKINSON, SPENCER E",RI,02,DEMOCRATIC PARTY,House,Challenger,P,NA,Spencer_Dickinson,NA,NA,NA,NA,NA,NA,0.25506463780117306,4,0.07802694201545968
H2OH16044,"DIEMER, MATTHEW",OH,07,DEMOCRATIC PARTY,House,Open seat,P,NA,Matthew_Diemer,NA,matthewdiemer,0.3908421380267453,0.101364522417154,NA,NA,0.25164089322448446,7,0.1874559401043983
H2CT02179,"DILIZIA, ANTHONY ADELINO MR.",CT,02,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.09657173216099135,3,0.04825132731071769
H8WA08262,"DILLON, PATRICK",WA,08,OTHER,House,Challenger,N,NA,Patrick_Dillon,NA,NA,NA,NA,NA,NA,0.05588473838374142,1,0.1598942306227092
H4MI12079,"DINGELL, DEBBIE",MI,06,DEMOCRATIC PARTY,House,Incumbent,C,D000624,Debbie_Dingell,412637,debdingell,0.919590449449536,0.7339181286549707,0.404,0.5886183672094838,0.2733292586112209,11,0.09416676937724583
H4MI12079,"DINGELL, DEBBIE",MI,06,DEMOCRATIC PARTY,House,Incumbent,C,D000624,Debbie_Dingell,412637,repdebdingell,0.919590449449536,0.7339181286549707,0.404,0.5886183672094838,0.2733292586112209,11,0.09416676937724583
H8AZ04165,"DISANTO, DELINA",AZ,06,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.17436663167542577,3,0.14009104195136646
H2TX30160,"DIXON, ARTHUR",TX,30,DEMOCRATIC PARTY,House,Open seat,N,NA,Arthur_Dixon,NA,arthurdixontx,0.06259580189188196,0.01267056530214424,NA,NA,0.0438494361894598,27,0.08342718972371006
H2SC06134,"DIXON, GREGG MARCEL",SC,06,DEMOCRATIC PARTY,House,Challenger,C,NA,Gregg_Marcel_Dixon,NA,marcel4congress,NA,NA,NA,NA,0.11284551006835364,14,0.04398561073529707
H2FL08121,"DODGE, DANELLE",FL,08,DEMOCRATIC PARTY,House,Challenger,P,NA,Danelle_Dodge,NA,votedodge,0.6245207366952186,0.1705653021442495,NA,NA,0.4043197729829404,11,0.10054824872854683
H4TX10028,"DOGGETT, LLOYD",TX,37,DEMOCRATIC PARTY,House,Incumbent,C,D000399,Lloyd_Doggett,400111,replloyddoggett,0.9159346428610295,0.7056530214424951,0.402,0.6097139160579015,0.3781869410723353,24,NA
H4TX10028,"DOGGETT, LLOYD",TX,37,DEMOCRATIC PARTY,House,Incumbent,C,D000399,Lloyd_Doggett,400111,lloyddoggetttx,0.9159346428610295,0.7056530214424951,0.402,0.6097139160579015,0.3781869410723353,24,NA
H0MO05240,"DOMINICK, ROBIN",MO,05,LIBERTARIAN PARTY,House,Challenger,N,NA,Robin_Dominick,NA,robinrd4mo,NA,NA,NA,NA,0.02598968444646277,11,0.07957611000938064
H2FL14186,"DONALDS, BYRON",FL,19,REPUBLICAN PARTY,House,Incumbent,C,NA,Byron_Donalds,NA,repdonaldspress,0.9187022159263714,0.7251461988304093,NA,NA,0.3289270016706014,13,0.06936530686831223
H2FL14186,"DONALDS, BYRON",FL,19,REPUBLICAN PARTY,House,Incumbent,C,NA,Byron_Donalds,NA,byrondonalds,0.9187022159263714,0.7251461988304093,NA,NA,0.3289270016706014,13,0.06936530686831223
H2AL05193,"DONNELL, DEXTER",AL,05,REPUBLICAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5299661045787885,17,0.10497723630795623
H2CO03211,"DONOVAN, KERRY",CO,03,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.39569425869509955,7,0.09947562722467802
H4MI09109,"DONOVAN, MICHELLE R.E.",MI,09,REPUBLICAN PARTY,House,Challenger,N,NA,Michelle_Donovan,NA,michelle4mi,NA,NA,NA,NA,0.3901288371766707,18,0.06228598092991458
H4MI09109,"DONOVAN, MICHELLE R.E.",MI,09,REPUBLICAN PARTY,House,Challenger,N,NA,Michelle_Donovan,NA,cannabisdivaesq,NA,NA,NA,NA,0.3901288371766707,18,0.06228598092991458
H2IL12171,"DOOFENSHMIRTZ, HEINZ R DR.",IL,12,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5250616811875948,24,0.12877160568958265
H2IL12155,"DOOFENSHMIRTZ, HEINZ R DR.",IL,12,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5250616811875948,24,0.12877160568958265
H2IL12163,"DOOFENSHMIRTZ, HEINZ R DR.",IL,12,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5250616811875948,24,0.12877160568958265
H2IL12189,"DOOFENSHMIRTZ, HEINZ R DR.",IL,12,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5250616811875948,24,0.12877160568958265
H2NY10167,"DOOLEY, PATRICK EDWARD MR.",NY,10,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.6289638789079699,35,0.012299391598018667
H2FL21090,"DORILAS, ROD MR.",FL,22,REPUBLICAN PARTY,House,Challenger,P,NA,Rod_Dorilas,NA,roddorilas,0.928045588690819,0.8021442495126706,NA,NA,0.04671387715120967,7,0.15424694325033894
H2NJ07226,"DORLON, KEVIN BRENDAN MR.",NJ,07,REPUBLICAN PARTY,House,Challenger,C,NA,Kevin_Dorlon,NA,kevin7dorlon,NA,NA,NA,NA,0.04485647061384901,1,0.12690306792294886
H0IN09161,"DORRIS, DALE WILLIAM MR. II",IN,09,DEMOCRATIC PARTY,House,Open seat,N,NA,D._Liam_Dorris,NA,dliamdorris,0.6573300707333259,0.1861598440545809,NA,NA,0.40896128754264516,16,0.12954215066747843
H2TN03201,"DOSS, NATHANIEL MR. III",TN,03,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5286848506294755,19,0.04854344200189265
H2NV02528,"DOUCETTE, MICHAEL LEO MR",NV,02,DEMOCRATIC PARTY,House,Challenger,P,NA,Michael_Doucette,NA,NA,NA,NA,NA,NA,0.3189981306947032,8,0.09312292581759754
H2CO08137,"DOUGLAS, STEVE DOUGLAS",CO,08,DEMOCRATIC PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA,NA,0.05036764408334293,0,NA
H2CO05158,"DOWELL, JEREMY J",CO,05,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.3045526676331973,9,0.0822143758907018
H2IL01281,"DOWELL, PATRICIA R",IL,01,DEMOCRATIC PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA,NA,0.22248137159433745,20,0.010039345239597987
H2FL20142,"DOWLING, ELVIN",FL,20,DEMOCRATIC PARTY,House,Open seat,P,NA,Elvin_Dowling,NA,elvindowling,NA,NA,NA,NA,0.1999210998559663,25,0.10637059183071017
H2AZ09225,"DOWLING, SANDRA E DR",AZ,09,REPUBLICAN PARTY,House,Challenger,P,NA,Sandra_Dowling,NA,NA,NA,NA,NA,NA,0.5633112522380899,16,0.12402922474702936
H4PA18131,"DOYLE, MICHAEL",PA,18,DEMOCRATIC PARTY,House,Incumbent,P,D000482,NA,400114,usrepmikedoyle,0.909097451921124,0.6588693957115009,NA,0.4922032473187504,0.12172381670449095,NA,0.33359293441129756
H2ID01200,"DRAKE, DARIAN",ID,01,LIBERTARIAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.735932002958708,22,0.04126624130041407
H2GA13129,"DRISCOLL, SHASTITY",GA,13,DEMOCRATIC PARTY,House,Challenger,N,NA,Shastity_Driscoll,NA,NA,NA,NA,NA,NA,0.07147701404308149,28,0.21128562938421927
H2VT00169,"DRUZBA, MATT",VT,00,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.4188017671987838,16,0.02319208036284659
H2CA13131,"DUARTE, JOHN",CA,13,REPUBLICAN PARTY,House,Incumbent,C,D000633,John_Duarte,456882,NA,NA,NA,0.605,0.2733686967615939,0.11261218083000601,4,0.16442122681784235
H2TN09216,"DUDLEY, CHARLES BROWN IV",TN,09,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.090798582854004,22,0.01774012221433547
H8CA29100,"DUENAS, ANGELICA MARIA",CA,29,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5072229775135652,26,0.13604565494080761
H2CA31174,"DUFFY, JENNIFER",CA,31,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.2788047839863129,15,0.19433200427427338
H4LA01147,"DUGAS, LEE ANN",LA,01,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5352134260018613,23,0.011108172337918042
H2FL07164,"DUKE, BRADY",FL,07,REPUBLICAN PARTY,House,Open seat,P,NA,Brady_Duke,NA,bradyduke7,0.908136098353139,0.6539961013645225,NA,NA,0.12483361707508589,5,0.1253252951777905
H2FL07164,"DUKE, BRADY",FL,07,REPUBLICAN PARTY,House,Open seat,P,NA,Brady_Duke,NA,bradydukefl,0.908136098353139,0.6539961013645225,NA,NA,0.12483361707508589,5,0.1253252951777905
H0SC03077,"DUNCAN, JEFFREY D MR.",SC,03,REPUBLICAN PARTY,House,Incumbent,C,D000615,Jeff_Duncan_(South_Carolina),412472,repjeffduncan,0.9078159326188447,0.652046783625731,0.7,0.8047863761934679,0.6028637679356523,21,0.030596832881108503
H0SC03077,"DUNCAN, JEFFREY D MR.",SC,03,REPUBLICAN PARTY,House,Incumbent,C,D000615,Jeff_Duncan_(South_Carolina),412472,duncan4congress,0.9078159326188447,0.652046783625731,0.7,0.8047863761934679,0.6028637679356523,21,0.030596832881108503
H4TX18112,"DUNCAN, VINCE",TX,18,INDEPENDENT,House,Challenger,N,NA,Vince_Duncan,NA,duncanvince23,NA,NA,NA,NA,0.04326214403429618,23,0.005532681031107278
H6FL02208,"DUNN, NEAL PATRICK MD, FACS",FL,02,REPUBLICAN PARTY,House,Incumbent,C,D000628,Neal_Dunn,412691,dunncampaign,0.6729261924699161,0.19395711500974655,0.507,0.3741249965800906,0.38356305536004953,8,0.13156036444067765
H6FL02208,"DUNN, NEAL PATRICK MD, FACS",FL,02,REPUBLICAN PARTY,House,Incumbent,C,D000628,Neal_Dunn,412691,drnealdunnfl2,0.6729261924699161,0.19395711500974655,0.507,0.3741249965800906,0.38356305536004953,8,0.13156036444067765
H2WA08208,"DUNN, REAGAN B",WA,08,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.05588473838374142,1,0.1598942306227092
H2SC07215,"DUNN, TOM",SC,07,REPUBLICAN PARTY,House,Challenger,C,NA,Tom_Dunn,NA,NA,NA,NA,NA,NA,0.5142589980317269,11,0.08601404424996567
H2TX01161,"DUNN, VICTOR D",TX,01,DEMOCRATIC PARTY,House,Open seat,N,NA,Victor_Dunn,NA,NA,NA,NA,NA,NA,0.7641301370383149,26,0.016269381450119687
H2MS04332,"DUPREE, JOHNNY L.",MS,04,DEMOCRATIC PARTY,House,Challenger,P,NA,Johnny_DuPree,NA,johnnyldupree,NA,NA,NA,NA,0.6774108646742192,22,0.1235718863449387
H2SD00142,"DUPREL, COLLIN",SD,00,LIBERTARIAN PARTY,House,Challenger,N,NA,Collin_Duprel,NA,NA,NA,NA,NA,NA,0.5992962170491152,16,0.1176237153558418
H2MO03191,"DURRWACHTER, DYLAN",MO,03,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.45446384643150894,16,0.037727881519107845
H2AK01182,"DUTCHESS, LADY DONNA",AK,00,WRITE-IN,House,Open seat,N,NA,Lady_Donna_Dutchess,NA,NA,NA,NA,NA,NA,0.49543194293402926,8,0.0963368019870488
H2WV02175,"DWYER, ANGELA JOYCE",WV,02,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.48494911149723086,22,0.10956394470040104
H2NC03160,"EARHART, ERIC JASON PASTOR",NC,03,REPUBLICAN PARTY,House,Challenger,N,NA,Eric_Earhart,NA,ericjearhart,0.9343715833280796,0.8411306042884991,NA,NA,0.502323726618475,15,0.17698817797235117
H2GA06123,"EARLS, HAROLD",GA,06,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.2549909081549513,11,0.13901051815112186
H2UT02506,"EASLEY, CASSIE",UT,02,OTHER,House,Challenger,N,NA,Cassie_Easley,NA,NA,NA,NA,NA,NA,0.38261855932036903,11,0.07090063098586784
H2OR05191,"EASTON, KEVIN",OR,06,DEMOCRATIC PARTY,House,Open seat,C,NA,NA,NA,NA,NA,NA,NA,NA,0.11779641131077168,4,NA
H2TN49014,"EASTWOOD, LORIMER MR",TN,49,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2NJ08273,"EBERHARD, ANDREA ROSEBOROUGH",NJ,08,DEMOCRATIC PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5459942458198561,22,0.01629038374439768
H2SC05094,"ECKERT, KEVIN",SC,05,DEMOCRATIC PARTY,House,Challenger,P,NA,Kevin_Eckert,NA,kevincongresssc,NA,NA,NA,NA,0.4614492031342603,12,0.0842257470388385
H2OH15160,"EDMONDS, RUTH",OH,15,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.14696222288642224,6,0.09885498994728402
H2FL24060,"EDMONSON, AUDREY",FL,24,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.2614603227827369,25,NA
H2NC14050,"EDWARDS, CHUCK",NC,11,REPUBLICAN PARTY,House,Incumbent,C,E000246,Chuck_Edwards,456914,chuckedwards4nc,0.8170108337163011,0.28167641325536064,0.539,0.15478889778069804,0.3202226325749704,8,0.11979168592392173
H2NC14050,"EDWARDS, CHUCK",NC,11,REPUBLICAN PARTY,House,Incumbent,C,E000246,Chuck_Edwards,456914,repedwards,0.8170108337163011,0.28167641325536064,0.539,0.15478889778069804,0.3202226325749704,8,0.11979168592392173
H2MD04356,"EDWARDS, DONNA F",MD,04,DEMOCRATIC PARTY,House,Open seat,C,NA,Donna_Edwards,NA,donnafedwards,0.922334623587472,0.7602339181286549,NA,NA,0.44202060951088973,40,0.01848723447285227
H2FL07297,"EDWARDS, TED",FL,07,REPUBLICAN PARTY,House,Open seat,C,NA,Ted_Edwards,NA,NA,NA,NA,NA,NA,0.12483361707508589,5,0.1253252951777905
H0NY26068,"EGRIU, EMIN",NY,26,DEMOCRATIC PARTY,House,Challenger,P,NA,Emin_Eddie_Egriu,NA,NA,NA,NA,NA,NA,0.09755649824109369,9,0.016613742822734315
H2PA01099,"EHASZ, ASHLEY",PA,01,DEMOCRATIC PARTY,House,Challenger,N,NA,Ashley_Ehasz,NA,ashley_ehasz,0.9669982397598444,0.9775828460038988,NA,NA,0.1003477573597844,0,0.13433994235969626
H8FL01107,"EHR, PHILLIP CHARLES",FL,01,DEMOCRATIC PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.5075825307101356,19,0.046529234750191786
H2AL05201,"EHRLE, DOUGLAS EUGENE",AL,05,REPUBLICAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5299661045787885,17,0.10497723630795623
H2TX29121,"EJIGU, LULITE",TX,29,REPUBLICAN PARTY,House,Challenger,N,NA,Lulite_Ejigu,NA,NA,NA,NA,NA,NA,0.014169987646581728,18,0.07170780806917854
H2MD07102,"EL, ELIHU ELI",MD,07,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.4092293201631355,30,0.011621791133488216
H2FL14236,"ELDON, ANTHONY W",FL,14,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.05417761965518386,8,0.46541130931426594
H0CT04203,"ELGIN, TJ",CT,04,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.2698686411451212,13,0.07586726655033971
H2MA45019,"ELISHA, CALEB MR",MA,45,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2CA49259,"ELIZABETH, ANNE",CA,49,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.09305270047893477,3,0.19371669487180787
H0PA12207,"ELIZABETH, TERWILLIGER",PA,12,LIBERTARIAN PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA,NA,0.04099262498437661,8,0.13068722513506234
H2CA02266,"ELIZONDO, DARIAN J",CA,02,REPUBLICAN PARTY,House,Challenger,N,NA,Darian_Elizondo,NA,darian5,0.8645241716128287,0.3508771929824561,NA,NA,0.2884297065954682,23,0.01672313069811628
H2MS02203,"ELLER, RON",MS,02,REPUBLICAN PARTY,House,Challenger,P,NA,Ronald_Eller,NA,voteron,0.8518230919025556,0.31968810916179335,NA,NA,0.35138987533520183,11,0.05725349483976498
H2MI13311,"ELLIOTT, STEVEN",MI,12,REPUBLICAN PARTY,House,Challenger,P,NA,Steven_Elliott_(Michigan),NA,stevenelliottmi,NA,NA,NA,NA,0.14733768792909196,23,0.03537542941845153
H2MA09247,"ELLIS, GRANT SMITH",MA,09,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.19686015098986875,6,0.06976873284326242
