,fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,party_simple,key,ballotpedia,bioguide_id,twitter_name,twitter_id,twitter_status_tweet,twitter_status_name,twitter_status_id
834,H2MN14010,"BURR, MARK MR",MN,14,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,mark  burr,,,congboyle,4304448314,,,
836,H0NC11217,"BURRIL, MATTHEW",NC,11,REPUBLICAN PARTY,House,Challenger,C,Republican,matthew  burril,https://ballotpedia.org/Matthew_Burril,,congboyle,4304448314,,,
837,H0NC11217,"BURRIL, MATTHEW",NC,11,REPUBLICAN PARTY,House,Challenger,C,Republican,matthew  burril,https://ballotpedia.org/Matthew_Burril,,brianetibbs,1498504993338535938,,,
838,H2TX08265,"BURROWS, CANDICE CUNNINGHAM MS",TX,8,REPUBLICAN PARTY,House,Open seat,N,Republican,candice  burrows,https://ballotpedia.org/Candice_C._Burrows,,repbrendanboyle,231108733,,,
840,H2PA00034,"BURTON, DANIEL LEROY JR",PA,0,REPUBLICAN PARTY,House,Challenger,P,Republican,daniel  burton,,,tomtiffanywi,3389296557,,,
842,H2TX37058,"BURTON, HASANI",TX,37,DEMOCRATIC PARTY,House,Open seat,N,Democrat,hasani  burton,,,randolphbracy,348483866,,,
844,H8MO01143,"BUSH, CORI",MO,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,cori  bush,https://ballotpedia.org/Cori_Bush,B001224,cbradleyfl,1402342078592471054,,,
845,H8MO01143,"BUSH, CORI",MO,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,cori  bush,https://ballotpedia.org/Cori_Bush,B001224,repkevinbrady,19926675,,,
846,H8MO01143,"BUSH, CORI",MO,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,cori  bush,https://ballotpedia.org/Cori_Bush,B001224,reptimmons,1079770852302958592,,,
849,H2SC07264,"BUSHAY, LOUIS",SC,7,REPUBLICAN PARTY,House,Challenger,N,Republican,louis  bushay,,,votetimmons,958510641228275712,,,
851,H2IL17071,"BUSTOS, CHERI",IL,17,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,cheri  bustos,,B001286,repdinatitus,122174004,,,
853,H2IL01232,"BUTLER, CHRISTOPHER",IL,1,DEMOCRATIC PARTY,House,Open seat,P,Democrat,christopher  butler,,,dinatitus,17907578,,,
855,H2GA08095,"BUTLER, DARRIUS MAURICE",GA,8,DEMOCRATIC PARTY,House,Challenger,P,Democrat,darrius  butler,https://ballotpedia.org/Darrius_Butler,,rashidatlaib,435331179,,,
856,H2OK03156,"BUTLER, STEPHEN",OK,3,REPUBLICAN PARTY,House,Challenger,N,Republican,stephen  butler,https://ballotpedia.org/Stephen_Butler,,votebrancohi,1195374028590112768,,,
859,H8CA12262,"BUTTAR, SHAHID",CA,11,DEMOCRATIC PARTY,House,Challenger,N,Democrat,shahid  buttar,https://ballotpedia.org/Shahid_Buttar,,rashidatlaib,435331179,,,
860,H8CA12262,"BUTTAR, SHAHID",CA,11,DEMOCRATIC PARTY,House,Challenger,N,Democrat,shahid  buttar,https://ballotpedia.org/Shahid_Buttar,,reprashida,1079769536730140672,,,
861,H4NC01046,"BUTTERFIELD, GEORGE KENNETH",NC,1,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,george  butterfield,,B001251,electbrannon,930529778804826112,,,
863,H2AK01216,"BYE, CHRIS",AK,0,LIBERTARIAN PARTY,House,Open seat,C,Other,chris  bye,https://ballotpedia.org/Chris_Bye,,coybranscum,808849223701643264,,,
864,H2AK01216,"BYE, CHRIS",AK,0,LIBERTARIAN PARTY,House,Open seat,C,Other,chris  bye,https://ballotpedia.org/Chris_Bye,,marytoddformt,1451213840566345740,,,
865,H2NY04178,"BYNOE, SIELA",NY,4,DEMOCRATIC PARTY,House,Challenger,P,Democrat,siela  bynoe,,,,,,,
866,H2WA03233,"BYRD, CHRIS",WA,3,OTHER,House,Challenger,N,Other,chris  byrd,https://ballotpedia.org/Chris_Byrd_(Washington),,dbfortn,,No tweets found.,Name not found.,
867,H2WA03233,"BYRD, CHRIS",WA,3,OTHER,House,Challenger,N,Other,chris  byrd,https://ballotpedia.org/Chris_Byrd_(Washington),,repjilltokuda,1610730477563805699,,,
869,H2MD05528,"BYRD, COLIN",MD,5,DEMOCRATIC PARTY,House,Challenger,C,Democrat,colin  byrd,,,jilltokuda,62898153,,,
870,H2WA09164,"BYRD, SCOTT GARRISON",WA,9,INDEPENDENT,House,Challenger,N,Other,scott  byrd,,,rickbrattin,156131220,,,
871,H2WA09164,"BYRD, SCOTT GARRISON",WA,9,INDEPENDENT,House,Challenger,N,Other,scott  byrd,,,tokudaforhawaii,1445657911368192007,,,
872,H2KS02168,"CABRAL, JUSTIN",KS,2,REPUBLICAN PARTY,House,Challenger,N,Republican,justin  cabral,,,,,,,
873,H2TX28107,"CABRERA, ED",TX,28,REPUBLICAN PARTY,House,Challenger,C,Republican,ed  cabrera,https://ballotpedia.org/Ed_Cabrera,,,,,,
875,H2FL22189,"CALABRESE, CURTIS",FL,22,DEMOCRATIC PARTY,House,Challenger,C,Democrat,curtis  calabrese,,,reppaultonko,84119348,,,
877,H2NE03064,"CALHOUN, MIKE",NE,3,REPUBLICAN PARTY,House,Challenger,N,Republican,mike  calhoun,https://ballotpedia.org/Mike_Calhoun,,reppaultonko,84119348,,,
878,H2IN03236,"CALKINS, AARON (A.J.)",IN,3,DEMOCRATIC PARTY,House,Challenger,N,Democrat,aaron  calkins,https://ballotpedia.org/Aaron_Calkins,,paultonko,153865861,,,
880,H0WA02189,"CALL, JASON",WA,2,DEMOCRATIC PARTY,House,Challenger,C,Democrat,jason  call,https://ballotpedia.org/Jason_Call_(Washington),,tomtoomeynj,,No tweets found.,Name not found.,
882,H2AK00275,"CALLAHAN, JOHN T.",AK,0,REPUBLICAN PARTY,House,Open seat,N,Republican,john  callahan,https://ballotpedia.org/John_Callahan_(Alaska),,paultonko,153865861,,,
883,H2AK00275,"CALLAHAN, JOHN T.",AK,0,REPUBLICAN PARTY,House,Open seat,N,Republican,john  callahan,https://ballotpedia.org/John_Callahan_(Alaska),,brecheen4ok,1517213689119662085,,,
884,H2AZ05199,"CALLAN, MARTIN",AZ,5,WRITE-IN,House,Challenger,N,Other,martin  callan,,,repbrecheen,1603032402942730248,,,
886,H6NH01263,"CALLIS, MICHAEL",NH,2,REPUBLICAN PARTY,House,Challenger,N,Republican,michael  callis,https://ballotpedia.org/Michael_Callis,,,,,,
887,H2CA37023,"CALVERT, KEN",CA,41,REPUBLICAN PARTY,House,Incumbent,C,Republican,ken  calvert,https://ballotpedia.org/Ken_Calvert,C000059,alaskans4gregg,1410644301466513409,,,
888,H2CA37023,"CALVERT, KEN",CA,41,REPUBLICAN PARTY,House,Incumbent,C,Republican,ken  calvert,https://ballotpedia.org/Ken_Calvert,C000059,ericjbrewercle,1513156222756794373,,,
889,H2CA37023,"CALVERT, KEN",CA,41,REPUBLICAN PARTY,House,Incumbent,C,Republican,ken  calvert,https://ballotpedia.org/Ken_Calvert,C000059,amal4congress,,No tweets found.,Name not found.,
892,H0FL03175,"CAMMACK, KAT",FL,3,REPUBLICAN PARTY,House,Incumbent,C,Republican,kat  cammack,https://ballotpedia.org/Kat_Cammack,C001039,johnfbriscoe,139770510,,,
893,H0FL03175,"CAMMACK, KAT",FL,3,REPUBLICAN PARTY,House,Incumbent,C,Republican,kat  cammack,https://ballotpedia.org/Kat_Cammack,C001039,norma4congress,2409478435,,,
894,H0FL03175,"CAMMACK, KAT",FL,3,REPUBLICAN PARTY,House,Incumbent,C,Republican,kat  cammack,https://ballotpedia.org/Kat_Cammack,C001039,normajtorres,236279233,,,
895,H0FL03175,"CAMMACK, KAT",FL,3,REPUBLICAN PARTY,House,Incumbent,C,Republican,kat  cammack,https://ballotpedia.org/Kat_Cammack,C001039,jerryw_torres,1432831342597873669,,,
897,H2TN05438,"CAMPBELL, HEIDI",TN,5,DEMOCRATIC PARTY,House,Open seat,P,Democrat,heidi  campbell,https://ballotpedia.org/Heidi_Campbell,,repritchie,1276403757224546304,,,
898,H2MO04231,"CAMPBELL, JIM SOUPY",MO,4,REPUBLICAN PARTY,House,Open seat,C,Republican,jim  campbell,https://ballotpedia.org/Jim_Campbell,,ritchietorres,1247612029,,,
900,H2FL14293,"CAMPBELL, LANDON NEIL",FL,14,REPUBLICAN PARTY,House,Challenger,N,Republican,landon  campbell,,,repritchie,1276403757224546304,,,
903,H0MA07054,"CAMPBELL, RAYLA",MA,7,REPUBLICAN PARTY,House,Challenger,N,Republican,rayla  campbell,,,ritchietorres,1247612029,,,
905,H2UT01276,"CAMPBELL, WILLIAM",UT,1,REPUBLICAN PARTY,House,Challenger,C,Republican,william  campbell,https://ballotpedia.org/William_Campbell_(Utah),,brogfornevada,1491469539313397762,,,
906,H2TX15187,"CANADY, SARA LARUE NEWNAM",TX,15,REPUBLICAN PARTY,House,Challenger,P,Republican,sara  canady,https://ballotpedia.org/Sara_Canady,,truthincongress,875906810,,,
908,H2CA14170,"CANEPA, DAVID",CA,15,DEMOCRATIC PARTY,House,Open seat,P,Democrat,david  canepa,https://ballotpedia.org/David_Canepa,,,,,,
909,H2MA04123,"CANNATA, DAVID B",MA,4,WRITE-IN,House,Challenger,N,Other,david  cannata,,,,,,,
910,H2OR04160,"CANNING, DOYLE",OR,4,DEMOCRATIC PARTY,House,Open seat,P,Democrat,doyle  canning,https://ballotpedia.org/Doyle_Canning,,gileadtowne,1231039604981039104,,,
912,H2OR04160,"CANNING, DOYLE",OR,4,DEMOCRATIC PARTY,House,Open seat,P,Democrat,doyle  canning,https://ballotpedia.org/Doyle_Canning,,repmobrooks,237299871,,,
913,H4NJ12164,"CANNON, ALLEN J",NJ,1,OTHER,House,Challenger,N,Other,allen  cannon,https://ballotpedia.org/Allen_Cannon,,natishabrooks16,1461143932033769472,,,
916,H2GA11222,"CANNON, BEAU ALEXANDER RYAN MR",GA,11,DEMOCRATIC PARTY,House,Challenger,N,Democrat,beau  cannon,,,reploritrahan,1079802482640019456,,,
917,H0UT01114,"CANNON, TINA",UT,1,REPUBLICAN PARTY,House,Challenger,P,Republican,tina  cannon,https://ballotpedia.org/Tina_Cannon_(Utah),,reploritrahan,1079802482640019456,,,
919,H0MI04140,"CANNY, DAVID",MI,8,LIBERTARIAN PARTY,House,Challenger,N,Other,david  canny,https://ballotpedia.org/David_Canny,,loritrahanma,915975047545749504,,,
922,H6NC09184,"CANO, FERNANDO CHRISTIAN MR. JR",NC,9,DEMOCRATIC PARTY,House,Challenger,N,Democrat,fernando  cano,,,paulbrounforga,195898927,,,
923,H2FL21199,"CANTON, STEPHEN G",FL,21,INDEPENDENT,House,Challenger,N,Other,stephen  canton,,,deantranma3,47347923,,,
926,H2TX34212,"CANTU CABRERA, JUANA",TX,34,REPUBLICAN PARTY,House,Challenger,N,Republican,juana  cabrera,https://ballotpedia.org/Juana_Cantu-Cabrera,,brownformd,1378000346,,,
927,H2VA10240,"CAO, HUNG",VA,10,REPUBLICAN PARTY,House,Challenger,P,Republican,hung  cao,https://ballotpedia.org/Hung_Cao,,,,,,
928,H2CA51206,"CAPLAN, STAN",CA,51,REPUBLICAN PARTY,House,Challenger,C,Republican,stan  caplan,https://ballotpedia.org/Stan_Caplan,,,,,,
929,H2CA35142,"CARACAMO, RAFAEL DR.",CA,35,REPUBLICAN PARTY,House,Challenger,C,Republican,rafael  caracamo,https://ballotpedia.org/Rafael_Carcamo,,monicatranel,1178684689420128258,,,
931,H2CO08020,"CARAVEO, YADIRA",CO,8,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,yadira  caraveo,https://ballotpedia.org/Yadira_Caraveo,C001134,shontelmbrown,20609133,,,
932,H2CO08020,"CARAVEO, YADIRA",CO,8,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,yadira  caraveo,https://ballotpedia.org/Yadira_Caraveo,C001134,jessebrownma,1381990130714611715,,,
934,H2TX30079,"CARAWAY, BARBARA LEN MALLORY",TX,30,DEMOCRATIC PARTY,House,Open seat,P,Democrat,barbara  caraway,https://ballotpedia.org/Barbara_Mallory_Caraway,,,,,,
936,H6CA24303,"CARBAJAL, SALUD O.",CA,24,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,salud  carbajal,https://ballotpedia.org/Salud_Carbajal,C001112,repbrownley,1243902714,,,
937,H6CA24303,"CARBAJAL, SALUD O.",CA,24,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,salud  carbajal,https://ballotpedia.org/Salud_Carbajal,C001112,anthonyjtristan,38421788,,,
938,H6CA24303,"CARBAJAL, SALUD O.",CA,24,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,salud  carbajal,https://ballotpedia.org/Salud_Carbajal,C001112,davidjtrone,4851790919,,,
939,H0MI12150,"CARBONARO, ANTHONY M",MI,12,DEMOCRATIC PARTY,House,Challenger,N,Democrat,anthony  carbonaro,,,juliabrownley,44251742,,,
940,H0MI12150,"CARBONARO, ANTHONY M",MI,12,DEMOCRATIC PARTY,House,Challenger,N,Democrat,anthony  carbonaro,,,repdavidtrone,1080573351914061825,,,
941,H2MI13394,"CARBONARO, ANTHONY MICHAEL",MI,13,WRITE-IN,House,Challenger,N,Other,anthony  carbonaro,,,juliabrownley,44251742,,,
943,H2CA28113,"CARDENAS, TONY",CA,29,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,tony  cardenas,,C001097,wmichaeltrout,38253950,,,
944,H2CA28113,"CARDENAS, TONY",CA,29,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,tony  cardenas,,C001097,repbrownley,1243902714,,,
947,H2NC11189,"CAREY, JAN",NC,11,DEMOCRATIC PARTY,House,Open seat,C,Democrat,jan  carey,https://ballotpedia.org/Jay_Carey,,votetrouten2022,1454591561291927554,,,
949,H2OH15228,"CAREY, MIKE",OH,15,REPUBLICAN PARTY,House,Incumbent,C,Republican,mike  carey,https://ballotpedia.org/Mike_Carey_(Ohio),C001126,kalenabruce,747591332189843456,,,
950,H2OH15228,"CAREY, MIKE",OH,15,REPUBLICAN PARTY,House,Incumbent,C,Republican,mike  carey,https://ballotpedia.org/Mike_Carey_(Ohio),C001126,kalena_bruce,747589879421341696,,,
952,H0CA35146,"CARGILE, MIKE",CA,35,REPUBLICAN PARTY,House,Challenger,N,Republican,mike  cargile,https://ballotpedia.org/Mike_Cargile,,thatjacktruman,126584285,,,
953,H0MS04161,"CARL, BOYANTON",MS,4,REPUBLICAN PARTY,House,Challenger,C,Republican,boyanton  carl,,,bryantcongress,1491199289489600512,,,
955,H0AL01055,"CARL, JERRY LEE, JR",AL,1,REPUBLICAN PARTY,House,Incumbent,C,Republican,jerry  lee,https://ballotpedia.org/Jerry_Carl,C001054,jenforcongress,1204905607381340160,,,
957,H0AL01055,"CARL, JERRY LEE, JR",AL,1,REPUBLICAN PARTY,House,Incumbent,C,Republican,jerry  lee,https://ballotpedia.org/Jerry_Carl,C001054,kezia_tunnell,1477820552995876865,,,
958,H0AL01055,"CARL, JERRY LEE, JR",AL,1,REPUBLICAN PARTY,House,Incumbent,C,Republican,jerry  lee,https://ballotpedia.org/Jerry_Carl,C001054,jacobturk,36077707,,,
959,H2AK00390,"CARLE, ARLENE",AK,0,NONPARTISAN,House,Open seat,N,Other,arlene  carle,https://ballotpedia.org/Arlene_Carle,,,,,,
961,H2IL01323,"CARLSON, ERIC JOSEPH MR.",IL,1,REPUBLICAN PARTY,House,Open seat,P,Republican,eric  carlson,https://ballotpedia.org/Eric_Carlson,,jessiet4nvdist1,,No tweets found.,Name not found.,
963,H2MN01264,"CARNAHAN, JENNIFER",MN,1,REPUBLICAN PARTY,House,Open seat,P,Republican,jennifer  carnahan,https://ballotpedia.org/Jennifer_Carnahan,,buchananformt,1508940555002294274,,,
964,H2FL12081,"CARNEVALE, MICHAEL",FL,12,REPUBLICAN PARTY,House,Challenger,C,Republican,michael  carnevale,,,miketurneroh,380498919,,,
965,H2FL12081,"CARNEVALE, MICHAEL",FL,12,REPUBLICAN PARTY,House,Challenger,C,Republican,michael  carnevale,,,vern2014,41403889,,,
966,H8MN05270,"CARNEY, BOB ""AGAIN"" JR.",MN,1,REPUBLICAN PARTY,House,Open seat,N,Republican,bob  carney,,,miketurneroh,380498919,,,
967,H8MN05270,"CARNEY, BOB ""AGAIN"" JR.",MN,1,REPUBLICAN PARTY,House,Open seat,N,Republican,bob  carney,,,vernbuchanan,20467163,,,
968,H2CA28196,"CARONNA, DOROTHY",CA,28,DEMOCRATIC PARTY,House,Challenger,N,Democrat,dorothy  caronna,https://ballotpedia.org/Dorothy_Caronna,,repmiketurner,51228911,,,
969,H2CA28196,"CARONNA, DOROTHY",CA,28,DEMOCRATIC PARTY,House,Challenger,N,Democrat,dorothy  caronna,https://ballotpedia.org/Dorothy_Caronna,,vernbuchanan,20467163,,,
970,H2VA10174,"CARPIO, MONICA",VA,8,REPUBLICAN PARTY,House,Challenger,P,Republican,monica  carpio,https://ballotpedia.org/Monica_Carpio,,repmiketurner,51228911,,,
971,H2VA10174,"CARPIO, MONICA",VA,8,REPUBLICAN PARTY,House,Challenger,P,Republican,monica  carpio,https://ballotpedia.org/Monica_Carpio,,ninaturner,188793260,,,
973,H2VA10174,"CARPIO, MONICA",VA,8,REPUBLICAN PARTY,House,Challenger,P,Republican,monica  carpio,https://ballotpedia.org/Monica_Carpio,,buckforcolorado,34959770,,,
974,H2MI06117,"CARRA, STEPHEN",MI,4,REPUBLICAN PARTY,House,Challenger,P,Republican,stephen  carra,,,buckforcolorado,34959770,,,
977,H2CA29087,"CARRANZA, MARGARITA MARIA MMC MMC",CA,29,REPUBLICAN PARTY,House,Challenger,P,Republican,margarita  carranza,https://ballotpedia.org/Margarita_Maria_Carranza,,repkenbuck,2862577383,,,
978,H2IL11207,"CARROLL, MARK JOSEPH",IL,11,REPUBLICAN PARTY,House,Challenger,C,Republican,mark  carroll,https://ballotpedia.org/Mark_Carroll,,,,,,
980,H2IL11199,"CARROLL, MARK JOSEPH",IL,11,REPUBLICAN PARTY,House,Challenger,N,Republican,mark  carroll,https://ballotpedia.org/Mark_Carroll,,replarrybucshon,234812598,,,
981,H8IN07184,"CARSON, ANDRE",IN,7,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,andre  carson,,C001072,drlarrybucshon,80956768,,,
982,H8IN07184,"CARSON, ANDRE",IN,7,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,andre  carson,,C001072,replarrybucshon,234812598,,,
983,H8IN07184,"CARSON, ANDRE",IN,7,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,andre  carson,,C001072,repunderwood,1080539438508400642,,,
985,H2MS02179,"CARSON, MICHAEL",MS,2,REPUBLICAN PARTY,House,Challenger,N,Republican,michael  carson,https://ballotpedia.org/Michael_Carson_(Mississippi_congressional_candidate),,laurenunderwood,872156132688711681,,,
986,H2MS02179,"CARSON, MICHAEL",MS,2,REPUBLICAN PARTY,House,Challenger,N,Republican,michael  carson,https://ballotpedia.org/Michael_Carson_(Mississippi_congressional_candidate),,drlarrybucshon,80956768,,,
987,H2TX08216,"CARSON, PAULETTE",TX,17,REPUBLICAN PARTY,House,Open seat,P,Republican,paulette  carson,https://ballotpedia.org/Paulette_Carson,,votejoebudd,1187106458808324102,,,
990,H4GA01039,"CARTER, EARL LEROY",GA,1,REPUBLICAN PARTY,House,Incumbent,C,Republican,earl  carter,,C001103,sentedbuddnc,817138492614524928,,,
991,H4GA01039,"CARTER, EARL LEROY",GA,1,REPUBLICAN PARTY,House,Incumbent,C,Republican,earl  carter,,C001103,repnikkib,1603476713995911168,,,
992,H4GA01039,"CARTER, EARL LEROY",GA,1,REPUBLICAN PARTY,House,Incumbent,C,Republican,earl  carter,,C001103,repfredupton,124224165,,,
993,H2TX31044,"CARTER, JOHN R REP.",TX,31,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  carter,https://ballotpedia.org/John_Carter_(Texas),C001051,nikki4congress,,No tweets found.,Name not found.,
994,H2TX31044,"CARTER, JOHN R REP.",TX,31,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  carter,https://ballotpedia.org/John_Carter_(Texas),C001051,repnikkib,1603476713995911168,,,
996,H2TX31044,"CARTER, JOHN R REP.",TX,31,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  carter,https://ballotpedia.org/John_Carter_(Texas),C001051,dgvaladao,36676406,,,
997,H2TX31044,"CARTER, JOHN R REP.",TX,31,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  carter,https://ballotpedia.org/John_Carter_(Texas),C001051,repdavidvaladao,1128514404,,,
998,H2TX31044,"CARTER, JOHN R REP.",TX,31,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  carter,https://ballotpedia.org/John_Carter_(Texas),C001051,jamesbu74790136,1434193728655306762,,,
999,H2LA02149,"CARTER, TROY A. SR.",LA,2,DEMOCRATIC PARTY,House,Challenger,C,Democrat,troy  carter,https://ballotpedia.org/Troy_Carter,C001125,jeffbuongiorno,1364579050040229892,,,
1000,H2LA02149,"CARTER, TROY A. SR.",LA,2,DEMOCRATIC PARTY,House,Challenger,C,Democrat,troy  carter,https://ballotpedia.org/Troy_Carter,C001125,michellevfortx,1467639586046283777,,,
1001,H2LA02149,"CARTER, TROY A. SR.",LA,2,DEMOCRATIC PARTY,House,Challenger,C,Democrat,troy  carter,https://ballotpedia.org/Troy_Carter,C001125,justinburau,348601984,,,
1003,H2PA17079,"CARTWRIGHT, MATTHEW A.",PA,8,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,matthew  cartwright,https://ballotpedia.org/Matt_Cartwright,C001090,vandamforky,1387608766955274243,,,
1004,H2PA17079,"CARTWRIGHT, MATTHEW A.",PA,8,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,matthew  cartwright,https://ballotpedia.org/Matt_Cartwright,C001090,congressman_jvd,1468677099594698757,,,
1006,H2PA17079,"CARTWRIGHT, MATTHEW A.",PA,8,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,matthew  cartwright,https://ballotpedia.org/Matt_Cartwright,C001090,reptimburchett,1028854804087492613,,,
1007,H2PA17079,"CARTWRIGHT, MATTHEW A.",PA,8,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,matthew  cartwright,https://ballotpedia.org/Matt_Cartwright,C001090,timburchett,353890966,,,
1008,H2AR02087,"CARTWRIGHT, NICHOLAS",AR,2,DEMOCRATIC PARTY,House,Challenger,C,Democrat,nicholas  cartwright,,,bethvanduyne,489856457,,,
1009,H2AR02087,"CARTWRIGHT, NICHOLAS",AR,2,DEMOCRATIC PARTY,House,Challenger,C,Democrat,nicholas  cartwright,,,drburgesstx,1272912622942388229,,,
1011,H2ME02212,"CARUSO, ELIZABETH",ME,2,REPUBLICAN PARTY,House,Challenger,C,Republican,elizabeth  caruso,https://ballotpedia.org/Elizabeth_Caruso,,repbethvanduyne,1339633259349745670,,,
1012,H2NY16073,"CASANOVA DOMINGUEZ, MANUEL IGNACIO",NY,16,DEMOCRATIC PARTY,House,Challenger,P,Democrat,manuel  dominguez,,,michaelcburgess,15751083,,,
1014,H2TX35144,"CASAR, GREG",TX,35,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,greg  casar,https://ballotpedia.org/Gregorio_Casar,C001131,bethvanduyne,489856457,,,
1016,H2TX35144,"CASAR, GREG",TX,35,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,greg  casar,https://ballotpedia.org/Gregorio_Casar,C001131,burkcoeyes,1492838294006247428,,,
1017,H2TX35144,"CASAR, GREG",TX,35,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,greg  casar,https://ballotpedia.org/Gregorio_Casar,C001131,repvanorden,1598778014401269760,,,
1018,H2TX35144,"CASAR, GREG",TX,35,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,greg  casar,https://ballotpedia.org/Gregorio_Casar,C001131,derrickvanorden,2580992246,,,
1019,H2HI02128,"CASE, EDWARD",HI,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,edward  case,https://ballotpedia.org/Ed_Case,C001055,mikevs62,1191135288,,,
1020,H2HI02128,"CASE, EDWARD",HI,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,edward  case,https://ballotpedia.org/Ed_Case,C001055,taylorwburks,1205149192194162688,,,
1022,H2HI02128,"CASE, EDWARD",HI,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,edward  case,https://ballotpedia.org/Ed_Case,C001055,burley4congress,,No tweets found.,Name not found.,
1023,H2HI02128,"CASE, EDWARD",HI,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,edward  case,https://ballotpedia.org/Ed_Case,C001055,mvsforwi,1432728839671750667,,,
1025,H6TX14132,"CASEY, KEITH",TX,14,REPUBLICAN PARTY,House,Challenger,N,Republican,keith  casey,https://ballotpedia.org/Keith_Casey,,repericburlison,1606342594765590528,,,
1026,H2TN03243,"CASEY, SANDY FOR",TN,3,REPUBLICAN PARTY,House,Challenger,C,Republican,sandy  casey,https://ballotpedia.org/Sandy_Casey,,jacobvandenplas,1082986449933426688,,,
1027,H2TN03243,"CASEY, SANDY FOR",TN,3,REPUBLICAN PARTY,House,Challenger,C,Republican,sandy  casey,https://ballotpedia.org/Sandy_Casey,,ericburlison,17993908,,,
1028,H2NJ11194,"CASHA, LAWRENCE A",NJ,11,REPUBLICAN PARTY,House,Challenger,C,Republican,lawrence  casha,,,,,,,
1029,H2UT03264,"CASPER, BRANDON 8013368524",UT,3,REPUBLICAN PARTY,House,Challenger,N,Republican,brandon  casper,,,,,,,
1030,H4AL03053,"CASSON, THOMAS",AL,3,LIBERTARIAN PARTY,House,Challenger,N,Other,thomas  casson,https://ballotpedia.org/Thomas_Casson,,,,,,
1032,H2NY21164,"CASTELLI, MATT",NY,21,DEMOCRATIC PARTY,House,Challenger,P,Democrat,matt  castelli,https://ballotpedia.org/Matt_Castelli,,votevanuch,1493284319569354755,,,
1033,H2NC07161,"CASTELLI, ROBERT CHRISTIAN",NC,6,REPUBLICAN PARTY,House,Challenger,N,Republican,robert  castelli,,,pastormarkburns,39334221,,,
1035,H8IL06139,"CASTEN, SEAN",IL,6,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,sean  casten,https://ballotpedia.org/Sean_Casten,C001117,burril4congress,1209481978849955841,,,
