name,party,state,district,last_election,twitter,ballotpedia
Rickey Williams,Republican Party,Texas,3,"March 1, 2022",['https://www.twitter.com/rickey4congress'],https://ballotpedia.org/Rickey_Williams
Tony Marcinkewciz,Republican Party,Michigan,10,"August 2, 2022",['https://www.twitter.com/TMarcinkewciz'],https://ballotpedia.org/Tony_Marcinkewciz
William Schuch,Republican Party,North Carolina,6,"May 17, 2022",[],https://ballotpedia.org/William_Schuch
Odessa Kelly,Democratic Party,Tennessee,7,"November 8, 2022",['https://www.twitter.com/OdessaKellyTN'],https://ballotpedia.org/Odessa_Kelly
Doyle Canning,Democratic Party,Oregon,4,"May 17, 2022","['https://www.twitter.com/Canning4Oregon', 'https://www.twitter.com/doylecanning']",https://ballotpedia.org/Doyle_Canning
Steven Palazzo,Republican Party,Mississippi,4,"June 28, 2022",['https://www.twitter.com/StevenPalazzo'],https://ballotpedia.org/Steven_Palazzo
Mary Brannon,Democratic Party,Oklahoma,4,"November 8, 2022",['https://www.twitter.com/electbrannon'],https://ballotpedia.org/Mary_Brannon
Lori Saine,Republican Party,Colorado,8,"June 28, 2022",['https://www.twitter.com/lorisaine'],https://ballotpedia.org/Lori_Saine
Elijah Norton,Republican Party,Arizona,1,"August 2, 2022",['https://www.twitter.com/NortonforAZ'],https://ballotpedia.org/Elijah_Norton
Barrett Holman Leak,Democratic Party,California,51,"June 7, 2022",['https://www.twitter.com/HolmanLeak'],https://ballotpedia.org/Barrett_Holman_Leak
Michelle Munroe,Democratic Party,Georgia,1,"May 24, 2022",['https://www.twitter.com/MunroeFor1CD'],https://ballotpedia.org/Michelle_Munroe
Rolando Rodriguez,Republican Party,Texas,28,"March 1, 2022",['https://www.twitter.com/Rolando4USD28'],https://ballotpedia.org/Rolando_Rodriguez
Tara Sweeney,Republican Party,Alaska,,"November 8, 2022",['https://www.twitter.com/taraforalaska'],https://ballotpedia.org/Tara_Sweeney
Gavin Brown,Democratic Party,Florida,15,"August 23, 2022",[],https://ballotpedia.org/Gavin_Brown_(Florida)
Richard Hudson,Republican Party,North Carolina,9,"November 8, 2022",['https://www.twitter.com/RepRichHudson'],https://ballotpedia.org/Richard_Hudson
Tommy Altman,Republican Party,Virginia,2,"June 21, 2022",['https://www.twitter.com/tommyaltman'],https://ballotpedia.org/Tommy_Altman
Yesli Vega,Republican Party,Virginia,7,"November 8, 2022",['https://www.twitter.com/yestoyesli'],https://ballotpedia.org/Yesli_Vega
Ann Wagner,Republican Party,Missouri,2,"November 8, 2022","['https://www.twitter.com/RepAnnWagner', 'https://www.twitter.com/AnnLWagner']",https://ballotpedia.org/Ann_Wagner
Sean Pignatelli,Republican Party,New Jersey,2,"June 7, 2022",[],https://ballotpedia.org/Sean_Pignatelli
Brad Snowden,Republican Party,Alaska,,"November 8, 2022",[],https://ballotpedia.org/Brad_Snowden
Robert Rosenberger,Republican Party,Texas,17,"March 1, 2022",[],https://ballotpedia.org/Robert_Rosenberger_(Texas)
Julio Cesar Flores,Green Party,California,42,"June 7, 2022",[],https://ballotpedia.org/Julio_Cesar_Flores
Kelsten Obert,Republican Party,California,5,"June 7, 2022",['https://www.twitter.com/KelstenO'],https://ballotpedia.org/Kelsten_Obert
Bill Huizenga,Republican Party,Michigan,4,"November 8, 2022","['https://www.twitter.com/RepHuizenga', 'https://www.twitter.com/billhuizenga']",https://ballotpedia.org/Bill_Huizenga
Crystal Vanuch,Republican Party,Virginia,7,"June 21, 2022",['https://www.twitter.com/VoteVanuch'],https://ballotpedia.org/Crystal_Vanuch
Angela Rogensues,Democratic Party,Michigan,10,"August 2, 2022",['https://www.twitter.com/AngelaRogensues'],https://ballotpedia.org/Angela_Rogensues
Robyn Belinskey,Republican Party,Wyoming,,"August 16, 2022",[],https://ballotpedia.org/Robyn_Belinskey
Luis Acevedo-Arreguin,Independent,California,18,"June 7, 2022",[],https://ballotpedia.org/Luis_Acevedo-Arreguin
Jesse Reising,Republican Party,Illinois,13,"June 28, 2022",['https://www.twitter.com/JesseReisingIL'],https://ballotpedia.org/Jesse_Reising
Alex Cross,Republican Party,Texas,38,"March 1, 2022",[],https://ballotpedia.org/Alex_Cross
Yuri Dashevsky,Republican Party,New York,8,"November 8, 2022","['https://www.twitter.com/yura4us', 'https://www.twitter.com/djueat']",https://ballotpedia.org/Yuri_Dashevsky
Derek Kilmer,Democratic Party,Washington,6,"November 8, 2022","['https://www.twitter.com/RepDerekKilmer', 'https://www.twitter.com/DerekKilmer']",https://ballotpedia.org/Derek_Kilmer
Dakinya Jefferson,Republican Party,Texas,30,"March 1, 2022",['https://www.twitter.com/for_kinya'],https://ballotpedia.org/Dakinya_Jefferson
Michael Stoddard,Libertarian Party,Utah,3,"November 8, 2022",[],https://ballotpedia.org/Michael_Stoddard
Billy Prempeh,Republican Party,New Jersey,9,"November 8, 2022",['https://www.twitter.com/BillyPrempeh'],https://ballotpedia.org/Billy_Prempeh
Alden Johnson,Libertarian Party,Mississippi,4,"November 8, 2022",['https://www.twitter.com/Alden4Congress'],https://ballotpedia.org/Alden_Johnson
Josh Gottheimer,Democratic Party,New Jersey,5,"November 8, 2022","['https://www.twitter.com/RepJoshG', 'https://www.twitter.com/JoshGottheimer']",https://ballotpedia.org/Josh_Gottheimer
Adam Morgan,Republican Party,Arizona,9,"August 2, 2022",['https://www.twitter.com/Morgan4Az'],https://ballotpedia.org/Adam_Morgan_(Arizona)
Jan Schneider,Democratic Party,Florida,16,"November 8, 2022",[],https://ballotpedia.org/Jan_Schneider
Mike Quigley,Democratic Party,Illinois,5,"November 8, 2022","['https://www.twitter.com/RepMikeQuigley', 'https://www.twitter.com/QuigleyCampaign']",https://ballotpedia.org/Mike_Quigley
Ian Smith,Republican Party,New Jersey,3,"June 7, 2022",['https://www.twitter.com/iansmithfitness'],https://ballotpedia.org/Ian_Smith
Theresa Coates Ellis,Republican Party,Virginia,10,"May 21, 2022",['https://www.twitter.com/TCoatesEllis'],https://ballotpedia.org/Theresa_Coates_Ellis
Scott Baugh,Republican Party,California,47,"March 5, 2024",['https://www.twitter.com/ScottRBaugh'],https://ballotpedia.org/Scott_Baugh
Josh Riley,Democratic Party,New York,19,"November 5, 2024",[],https://ballotpedia.org/Josh_Riley
Renee Ellmers,Republican Party,North Carolina,13,"May 17, 2022",['https://www.twitter.com/RepReneeEllmers'],https://ballotpedia.org/Renee_Ellmers
John Sharkey,Democratic Party,North Carolina,12,"May 17, 2022",['https://www.twitter.com/johnsharkey2022'],https://ballotpedia.org/John_Sharkey
Richard Robertson,Republican Party,Georgia,2,"May 24, 2022",[],https://ballotpedia.org/Richard_Robertson_(Georgia)
Brown Dudley,Republican Party,Tennessee,9,"August 4, 2022",['https://www.twitter.com/TeamBrownDudley'],https://ballotpedia.org/Brown_Dudley
Walt Peters,Republican Party,Illinois,16,"June 28, 2022",['https://www.twitter.com/waltforcongress'],https://ballotpedia.org/Walt_Peters
Meghan Jensen,Democratic Party,Wyoming,,"August 16, 2022",['https://www.twitter.com/MeghanRJensen'],https://ballotpedia.org/Meghan_Jensen
Carol Miller,Republican Party,West Virginia,1,"November 8, 2022","['https://www.twitter.com/RepCarolMiller', 'https://www.twitter.com/CarolMillerWV']",https://ballotpedia.org/Carol_Miller_(West_Virginia)
Sheila Cherfilus-McCormick,Democratic Party,Florida,20,"November 8, 2022","['https://www.twitter.com/CongresswomanSC', 'https://www.twitter.com/Sheila4Congress']",https://ballotpedia.org/Sheila_Cherfilus-McCormick
Jason Nelson,Republican Party,Texas,17,"March 1, 2022",['https://www.twitter.com/Storm4Congress'],https://ballotpedia.org/Jason_Nelson_(Texas)
Dina Titus,Democratic Party,Nevada,1,"November 8, 2022","['https://www.twitter.com/repdinatitus', 'https://www.twitter.com/dinatitus']",https://ballotpedia.org/Dina_Titus
Gilbert Villegas,Nonpartisan,Illinois,3,"April 4, 2023",[],https://ballotpedia.org/Gilbert_Villegas
Brandon Michon,Republican Party,Virginia,10,"May 21, 2022",['https://www.twitter.com/BrandonMichon'],https://ballotpedia.org/Brandon_Michon
Bob Healey,Republican Party,New Jersey,3,"November 8, 2022",['https://www.twitter.com/BobHealey4NJ'],https://ballotpedia.org/Bob_Healey_(New_Jersey)
Jack Martin,Republican Party,Florida,12,"August 23, 2022",['https://www.twitter.com/Jack4CongressFl'],https://ballotpedia.org/Jack_Martin
Michael White,Libertarian Party,Arkansas,2,"November 8, 2022",['https://www.twitter.com/MW4Liberty'],https://ballotpedia.org/Michael_White_(Arkansas)
Ted Heintz,Independent,Alaska,,"August 16, 2022",[],https://ballotpedia.org/Ted_Heintz
Madison Oatman,Republican Party,Oregon,5,"May 17, 2022",[],https://ballotpedia.org/Madison_Oatman
Heerak Christian Kim,Republican Party,Virginia,8,"May 21, 2022",['https://www.twitter.com/Heerak4Congress'],https://ballotpedia.org/Heerak_Christian_Kim
Sydney Kamlager,Democratic Party,California,37,"November 8, 2022",['https://www.twitter.com/sydneykamlager'],https://ballotpedia.org/Sydney_Kamlager-Dove
Phyllis Hatcher,Democratic Party,Georgia,10,"May 24, 2022",[],https://ballotpedia.org/Phyllis_Hatcher
Jessica Cisneros,Democratic Party,Texas,28,"May 24, 2022",['https://www.twitter.com/JCisnerosTX'],https://ballotpedia.org/Jessica_Cisneros
Tony Rodriguez,American Independent Party,California,30,"June 7, 2022",['https://www.twitter.com/ForRodriguezd28'],https://ballotpedia.org/Tony_Rodriguez
Omar Navarro,Republican Party,California,43,"November 8, 2022",['https://www.twitter.com/RealOmarNavarro'],https://ballotpedia.org/Omar_Navarro
Mark Elworth Jr.,Legal Marijuana Now Party,Nebraska,3,"November 8, 2022",[],https://ballotpedia.org/Mark_Elworth
Mauro Garza,Republican Party,Texas,15,"March 1, 2022",[],https://ballotpedia.org/Mauro_Garza
Max Steiner,Democratic Party,California,1,"November 8, 2022","['https://www.twitter.com/MaxSteinerCA', 'https://www.twitter.com/heraldmax']",https://ballotpedia.org/Max_Steiner
Philip Covarrubias,Republican Party,Texas,38,"March 1, 2022",['https://www.twitter.com/PhilipACovarru2'],https://ballotpedia.org/Philip_Covarrubias
Lizbeth Diaz,Republican Party,Texas,30,"March 1, 2022",[],https://ballotpedia.org/Lizbeth_Diaz
Loren Culp,Republican Party,Washington,4,"August 2, 2022",['https://www.twitter.com/LorenCulp'],https://ballotpedia.org/Loren_Culp
John Briscoe,Republican Party,California,42,"November 4, 2014",['https://www.twitter.com/johnfbriscoe'],https://ballotpedia.org/John_Briscoe
Nicholas Ferrara,Republican Party,New Jersey,3,"June 7, 2022",[],https://ballotpedia.org/Nicholas_Ferrara
Kathleen Harder,Democratic Party,Oregon,6,"May 17, 2022",['https://www.twitter.com/DrHarderOR'],https://ballotpedia.org/Kathleen_Harder
P.J. Greer,Libertarian Party,Alabama,5,"November 8, 2022",['https://www.twitter.com/thevoteforpj'],https://ballotpedia.org/P.J._Greer
Harriet Hageman,Republican Party,Wyoming,,"November 8, 2022",['https://www.twitter.com/HagemanforWY'],https://ballotpedia.org/Harriet_Hageman
Jamie Campbell Bowles,Democratic Party,North Carolina,13,"May 17, 2022",['https://www.twitter.com/jcb4nc'],https://ballotpedia.org/Jamie_Campbell_Bowles
Alycia Gruenhagen,Democratic Party,Minnesota,7,"August 9, 2022",[],https://ballotpedia.org/Alycia_Gruenhagen
Matthew Foldi,Republican Party,Maryland,6,"July 19, 2022",['https://www.twitter.com/MatthewFoldi'],https://ballotpedia.org/Matthew_Foldi
Russ Fulcher,Republican Party,Idaho,1,"November 8, 2022","['https://www.twitter.com/RepRussFulcher', 'https://www.twitter.com/RussFulcher']",https://ballotpedia.org/Russ_Fulcher
Damon Galdo,Republican Party,New Jersey,1,"June 7, 2022",[],https://ballotpedia.org/Damon_Galdo
Adam Schindler,Independent,California,50,"June 7, 2022",['https://www.twitter.com/adam4congress50'],https://ballotpedia.org/Adam_Schindler
Christopher Riley,Democratic Party,California,8,"June 7, 2022",['https://www.twitter.com/RileyforCA8'],https://ballotpedia.org/Christopher_Riley_(California)
Greg Merk,Republican Party,Florida,1,"August 23, 2022",['https://www.twitter.com/MerkGregory'],https://ballotpedia.org/Greg_Merk
Donald Norcross,Democratic Party,New Jersey,1,"November 8, 2022","['https://www.twitter.com/DonaldNorcross', 'https://www.twitter.com/DonNorcross4NJ']",https://ballotpedia.org/Donald_Norcross
Caroline Colarusso,Republican Party,Massachusetts,5,"November 8, 2022",['https://www.twitter.com/CarolineforMA5'],https://ballotpedia.org/Caroline_Colarusso
Ajwang Rading,Democratic Party,California,16,"June 7, 2022",['https://www.twitter.com/AjwangRading'],https://ballotpedia.org/Ajwang_Rading
Ann Roe,Democratic Party,Wisconsin,1,"November 8, 2022",['https://www.twitter.com/annsroe'],https://ballotpedia.org/Ann_Roe
Dan McQueen,Democratic Party,Texas,35,"March 5, 2024",[],https://ballotpedia.org/Dan_McQueen
Johnny Nalbandian,Republican Party,California,30,"June 7, 2022",['https://www.twitter.com/Johnny_Congress'],https://ballotpedia.org/Johnny_Nalbandian
Keith Washington,Democratic Party,Maryland,5,"July 19, 2022",[],https://ballotpedia.org/Keith_Washington
Zoe Lofgren,Democratic Party,California,18,"November 8, 2022","['https://www.twitter.com/RepZoeLofgren', 'https://www.twitter.com/ZoeLofgren']",https://ballotpedia.org/Zoe_Lofgren
Charles Smith,No Party Affiliation,Florida,12,"November 8, 2022",[],https://ballotpedia.org/Charles_Smith_(Florida)
Charles A. Walking Child,Republican Party,Montana,2,"June 7, 2022",[],https://ballotpedia.org/Charles_A._Walking_Child
Rudy Salas,Democratic Party,California,22,"November 8, 2022",['https://www.twitter.com/RudySalasCA'],https://ballotpedia.org/Rudy_Salas
Gabriel Vasquez,Democratic Party,New Mexico,2,"November 8, 2022",['https://www.twitter.com/gabe_nm'],https://ballotpedia.org/Gabriel_Vasquez
Eugene Yu,Republican Party,Georgia,6,"May 24, 2022",[],https://ballotpedia.org/Eugene_Yu
Christian Castelli,Republican Party,North Carolina,6,"November 8, 2022",['https://www.twitter.com/Castelli4NC'],https://ballotpedia.org/Christian_Castelli
Keith Casey,Republican Party,Texas,14,"March 1, 2022",[],https://ballotpedia.org/Keith_Casey
M. LaTroy Williams,Democratic Party,Tennessee,9,"August 4, 2022",[],https://ballotpedia.org/M._LaTroy_Williams
Cliff Bentz,Republican Party,Oregon,2,"November 8, 2022","['https://www.twitter.com/RepBentz', 'https://www.twitter.com/CliffBentz']",https://ballotpedia.org/Cliff_Bentz
Rick Larsen,Democratic Party,Washington,2,"November 8, 2022","['https://www.twitter.com/RepRickLarsen', 'https://www.twitter.com/larsenrick']",https://ballotpedia.org/Rick_Larsen
Monica Carpio,Republican Party,Virginia,8,"May 21, 2022","['https://www.twitter.com/MonCarpioVA', 'https://www.twitter.com/mon_carpio']",https://ballotpedia.org/Monica_Carpio
Deborah Ross,Democratic Party,North Carolina,2,"November 8, 2022","['https://www.twitter.com/RepDeborahRoss', 'https://www.twitter.com/DeborahRossNC']",https://ballotpedia.org/Deborah_Ross
Martin Lucas,Republican Party,Indiana,1,"May 3, 2022",['https://www.twitter.com/votelucas2022'],https://ballotpedia.org/Martin_Lucas
Billy Strickland,Republican Party,North Carolina,1,"May 17, 2022",['https://www.twitter.com/stricklandlawnc'],https://ballotpedia.org/Billy_Strickland
Steve Fanelli,Republican Party,Pennsylvania,6,"May 17, 2022",[],https://ballotpedia.org/Steve_Fanelli
George Zsidisin,Libertarian Party,Missouri,1,"November 8, 2022",[],https://ballotpedia.org/George_Zsidisin
Candice C. Burrows,Republican Party,Texas,8,"March 1, 2022",[],https://ballotpedia.org/Candice_C._Burrows
Chris Coulombe,Republican Party,California,2,"June 7, 2022",['https://www.twitter.com/ChrisToCongress'],https://ballotpedia.org/Chris_Coulombe
Marsha Williams,Democratic Party,Illinois,17,"June 28, 2022",['https://www.twitter.com/CongressMarsha'],https://ballotpedia.org/Marsha_Williams
Louis Vellucci,,New Jersey,5,"November 8, 2022",['https://www.twitter.com/louv55'],https://ballotpedia.org/Louis_Vellucci
Young Kim,Republican Party,California,40,"November 8, 2022","['https://www.twitter.com/RepYoungKim', 'https://www.twitter.com/YoungKimCA']",https://ballotpedia.org/Young_Kim_(California)
Barbara Nolfi,Vermont Progressive Party,Vermont,,,[],https://ballotpedia.org/Barbara_Nolfi
Doug LaMalfa,Republican Party,California,1,"November 8, 2022","['https://www.twitter.com/RepLaMalfa', 'https://www.twitter.com/DougLaMalfa']",https://ballotpedia.org/Doug_LaMalfa
Ted Edwards,Republican Party,Florida,7,"August 23, 2022",[],https://ballotpedia.org/Ted_Edwards
Centrell Reed,Democratic Party,Texas,38,"March 1, 2022","['https://www.twitter.com/TheCentrell', 'https://www.twitter.com/THECENTRELL']",https://ballotpedia.org/Centrell_Reed
Gavin Dass,Democratic Party,Texas,1,"March 1, 2022",['https://www.twitter.com/Gavin4Congress'],https://ballotpedia.org/Gavin_Dass
Carmen Maria Montiel,Republican Party,Texas,18,"November 8, 2022",['https://www.twitter.com/Carmen4Congress'],https://ballotpedia.org/Carmen_Maria_Montiel
Kenneth Hartpence,Republican Party,Florida,18,"August 23, 2022",['https://www.twitter.com/KennyHartpence'],https://ballotpedia.org/Kenneth_Hartpence
Jan McDowell,Democratic Party,Texas,24,"November 8, 2022",['https://www.twitter.com/JanForCongress'],https://ballotpedia.org/Jan_McDowell
Roger Roots,Libertarian Party,Montana,2,"June 7, 2022",['https://www.twitter.com/RogerRoots'],https://ballotpedia.org/Roger_Roots
Chellie Pingree,Democratic Party,Maine,1,"November 8, 2022","['https://www.twitter.com/chelliepingree', 'https://www.twitter.com/PingreeForME']",https://ballotpedia.org/Chellie_Pingree
Andrew Kim,Democratic Party,New Jersey,3,"November 8, 2022","['https://www.twitter.com/RepAndyKimNJ', 'https://www.twitter.com/AndyKimNJ']",https://ballotpedia.org/Andrew_Kim_(New_Jersey)
Gerald Walters,Republican Party,Indiana,7,"May 3, 2022",[],https://ballotpedia.org/Gerald_Walters
Mike Garcia,Republican Party,California,27,"November 8, 2022","['https://www.twitter.com/RepMikeGarcia', 'https://www.twitter.com/ElectMikeGarcia']",https://ballotpedia.org/Mike_Garcia
Hung Cao,Republican Party,Virginia,10,"November 8, 2022",['https://www.twitter.com/hungcaocongress'],https://ballotpedia.org/Hung_Cao
Esther Joy King,Republican Party,Illinois,17,"November 8, 2022","['https://www.twitter.com/esther4congress', 'https://www.twitter.com/estherjoyking']",https://ballotpedia.org/Esther_Joy_King
Bill Foster,Democratic Party,Illinois,11,"November 8, 2022","['https://www.twitter.com/RepBillFoster', 'https://www.twitter.com/Foster4Congress']",https://ballotpedia.org/Bill_Foster_(Illinois)
