fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,party_simple,key,twitter_name,ballotpedia,bioguide_id,twitter_id
H2GA08087,"COPE, MICHELLE",GA,08,LIBERTARIAN PARTY,House,Challenger,N,Other,michelle  cope,NA,NA,NA,
H2PA10116,"COPLEN, RICK",PA,10,DEMOCRATIC PARTY,House,Challenger,C,Democrat,rick  coplen,NA,https://ballotpedia.org/Rick_Coplen,NA,
H2CO03328,"CORAM, DON",CO,03,REPUBLICAN PARTY,House,Challenger,P,Republican,don  coram,coramforco,https://ballotpedia.org/Don_Coram,NA,
H2AZ08177,"CORAZON, CHARLY",AZ,08,REPUBLICAN PARTY,House,Challenger,N,Republican,charly  corazon,NA,NA,NA,
H2NY04269,"CORBETT, KEITH",NY,04,DEMOCRATIC PARTY,House,Challenger,P,Democrat,keith  corbett,Keith4Congress,https://ballotpedia.org/Keith_Corbett,NA,
H2GA07121,"CORBIN, MICHAEL ALLEN",GA,07,REPUBLICAN PARTY,House,Challenger,N,Republican,michael  corbin,NA,https://ballotpedia.org/Michael_Corbin_(Georgia_congressional_candidate),NA,
H2FL00318,"CORDOVA, VINCENT DEAN MR JR",FL,00,NO PARTY AFFILIATION,House,Challenger,N,Other,vincent  cordova,NA,NA,NA,
H2CA01276,"COREY, GENE MR.",CA,01,REPUBLICAN PARTY,House,Challenger,N,Republican,gene  corey,NA,NA,NA,
H2OH14122,"CORMACK, BEVIN",OH,14,REPUBLICAN PARTY,House,Challenger,N,Republican,bevin  cormack,NA,https://ballotpedia.org/Bevin_Cormack,NA,
H2NY01158,"CORNICELLI, ROBERT MICHAEL CPT",NY,02,REPUBLICAN PARTY,House,Open seat,P,Republican,robert  cornicelli,cornicelliny,https://ballotpedia.org/Robert_Cornicelli,NA,
H2TX34246,"CORONADO, RENE",TX,34,DEMOCRATIC PARTY,House,Challenger,N,Democrat,rene  coronado,ReneCoronado14,https://ballotpedia.org/Rene_Coronado,NA,
H6CA46116,"CORREA, LOU",CA,46,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,lou  correa,RepLouCorrea,https://ballotpedia.org/Lou_Correa,C001110,815985039485837312
H6CA46116,"CORREA, LOU",CA,46,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,lou  correa,voteloucorrea,https://ballotpedia.org/Lou_Correa,C001110,815985039485837312
H6CA46116,"CORREA, LOU",CA,46,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,lou  correa,RepLouCorrea,https://ballotpedia.org/Lou_Correa,C001110,746481056145018880
H6CA46116,"CORREA, LOU",CA,46,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,lou  correa,voteloucorrea,https://ballotpedia.org/Lou_Correa,C001110,746481056145018880
H2NY02149,"CORRIGAN, CAIT",NY,01,REPUBLICAN PARTY,House,Challenger,P,Republican,cait  corrigan,NA,NA,NA,
H2CA51222,"CORTES, JOSE MARCOS",CA,51,PEACE AND FREEDOM PARTY,House,Challenger,P,Other,jose  cortes,cortes4congress,https://ballotpedia.org/Jose_Cortes,NA,
H4CA20082,"COSTA, JIM",CA,21,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,jim  costa,RepJimCosta,https://ballotpedia.org/Jim_Costa,C001059,245451804
H2CA15110,"COTA, JACKIE S",CA,15,REPUBLICAN PARTY,House,Challenger,N,Republican,jackie  cota,NA,NA,NA,
H2CA02241,"COULOMBE, CHRIS MR",CA,02,REPUBLICAN PARTY,House,Challenger,P,Republican,chris  coulombe,ChrisToCongress,https://ballotpedia.org/Chris_Coulombe,NA,
H0OR05104,"COURSER, AMY RYAN",OR,06,REPUBLICAN PARTY,House,Open seat,P,Republican,amy  courser,AmyforOregon,https://ballotpedia.org/Amy_Ryan_Courser,NA,
H0OR05104,"COURSER, AMY RYAN",OR,06,REPUBLICAN PARTY,House,Open seat,P,Republican,amy  courser,BBGoddess13,https://ballotpedia.org/Amy_Ryan_Courser,NA,
H2CT02112,"COURTNEY, JOSEPH",CT,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,joseph  courtney,repjoecourtney,https://ballotpedia.org/Joe_Courtney,C001069,85396297
H2CT02112,"COURTNEY, JOSEPH",CT,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,joseph  courtney,JoeCourtneyCT,https://ballotpedia.org/Joe_Courtney,C001069,85396297
H2CT02112,"COURTNEY, JOSEPH",CT,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,joseph  courtney,repjoecourtney,https://ballotpedia.org/Joe_Courtney,C001069,183351637
H2CT02112,"COURTNEY, JOSEPH",CT,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,joseph  courtney,JoeCourtneyCT,https://ballotpedia.org/Joe_Courtney,C001069,183351637
H2TX38015,"COVARRUBIAS, PHIL",TX,38,REPUBLICAN PARTY,House,Open seat,N,Republican,phil  covarrubias,PhilipACovarru2,https://ballotpedia.org/Philip_Covarrubias,NA,
H2CA31141,"COVELL, CAROLYN ELIZABETH MRS",CA,31,REPUBLICAN PARTY,House,Challenger,C,Republican,carolyn  covell,NA,NA,NA,
H2NC04192,"COWDEN, ANTHONY 'TONY'",NC,03,REPUBLICAN PARTY,House,Open seat,P,Republican,anthony  cowden,NA,https://ballotpedia.org/Tony_Cowden,NA,
H8GA13027,"COWEN, MARTIN LINDSEY MR. III",GA,13,LIBERTARIAN PARTY,House,Challenger,N,Other,martin  cowen,NA,NA,NA,
H8CA39190,"COX, STEVE",CA,39,INDEPENDENT,House,Challenger,N,Other,steve  cox,NA,NA,NA,
H8CA10167,"COX, TERRENCE JOHN (TJ)",CA,21,DEMOCRATIC PARTY,House,Challenger,P,Democrat,terrence  cox,NA,NA,C001124,
H2VA04185,"COX-WARDRICK, ELLIOTT DWIGHT",VA,04,INDEPENDENT,House,Challenger,N,Other,elliott  coxwardrick,NA,NA,NA,
H2NH02245,"COZZENS, JEFF",NH,02,REPUBLICAN PARTY,House,Challenger,C,Republican,jeff  cozzens,NA,NA,NA,
H2FL13212,"CRAFT, FRANK S",FL,13,LIBERTARIAN PARTY,House,Open seat,P,Other,frank  craft,Frank_Craft,https://ballotpedia.org/Frank_Craft,NA,
H6MN02131,"CRAIG, ANGELA DAWN",MN,02,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,angela  craig,RepAngieCraig,https://ballotpedia.org/Angie_Craig,C001119,1080222360643485696
H6MN02131,"CRAIG, ANGELA DAWN",MN,02,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,angela  craig,AngieCraigMN,https://ballotpedia.org/Angie_Craig,C001119,1080222360643485696
H6MN02131,"CRAIG, ANGELA DAWN",MN,02,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,angela  craig,RepAngieCraig,https://ballotpedia.org/Angie_Craig,C001119,411861905
H6MN02131,"CRAIG, ANGELA DAWN",MN,02,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,angela  craig,AngieCraigMN,https://ballotpedia.org/Angie_Craig,C001119,411861905
H2GA03179,"CRAIG, JARED",GA,03,REPUBLICAN PARTY,House,Challenger,C,Republican,jared  craig,CraigUSSenate,https://ballotpedia.org/Jared_Craig,NA,
H4MO07107,"CRAIG, KEVIN",MO,07,LIBERTARIAN PARTY,House,Open seat,N,Other,kevin  craig,NA,https://ballotpedia.org/Kevin_Craig_(Missouri),NA,
H4LA06047,"CRAIG, RUFUS H JR",LA,06,LIBERTARIAN PARTY,House,Challenger,N,Other,rufus  craig,NA,https://ballotpedia.org/Rufus_Craig,NA,
H2LA06058,"CRAIG, RUFUS HOLT",LA,06,LIBERTARIAN PARTY,House,Challenger,N,Other,rufus  craig,NA,https://ballotpedia.org/Rufus_Craig,NA,
H2TN09208,"CRAIN, MARK BREWER",TN,09,INDEPENDENT,House,Challenger,N,Other,mark  crain,NA,NA,NA,
H2AZ01354,"CRANE, ELI",AZ,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,eli  crane,EliCraneAZ,https://ballotpedia.org/Eli_Crane,C001132,1608891205902794752
H2AZ01354,"CRANE, ELI",AZ,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,eli  crane,EliCrane_CEO,https://ballotpedia.org/Eli_Crane,C001132,1608891205902794752
H2AZ01354,"CRANE, ELI",AZ,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,eli  crane,EliCraneAZ,https://ballotpedia.org/Eli_Crane,C001132,1415011405544177664
H2AZ01354,"CRANE, ELI",AZ,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,eli  crane,EliCrane_CEO,https://ballotpedia.org/Eli_Crane,C001132,1415011405544177664
H8KY03187,"CRAVEN , MIKE",KY,03,REPUBLICAN PARTY,House,Open seat,C,Republican,mike  craven,NA,https://ballotpedia.org/Mike_Craven,NA,
H2KY06217,"CRAVENS, MAURICE RANDALL II",KY,06,DEMOCRATIC PARTY,House,Challenger,N,Democrat,maurice  cravens,NA,NA,NA,
H0AR01083,"CRAWFORD, ERIC ALAN RICK",AR,01,REPUBLICAN PARTY,House,Incumbent,C,Republican,eric  crawford,RepRickCrawford,https://ballotpedia.org/Rick_Crawford_(Arkansas),C001087,233693291
H0AR01083,"CRAWFORD, ERIC ALAN RICK",AR,01,REPUBLICAN PARTY,House,Incumbent,C,Republican,eric  crawford,Crawford4Cong,https://ballotpedia.org/Rick_Crawford_(Arkansas),C001087,233693291
H0AR01083,"CRAWFORD, ERIC ALAN RICK",AR,01,REPUBLICAN PARTY,House,Incumbent,C,Republican,eric  crawford,RepRickCrawford,https://ballotpedia.org/Rick_Crawford_(Arkansas),C001087,50918998
H0AR01083,"CRAWFORD, ERIC ALAN RICK",AR,01,REPUBLICAN PARTY,House,Incumbent,C,Republican,eric  crawford,Crawford4Cong,https://ballotpedia.org/Rick_Crawford_(Arkansas),C001087,50918998
H8TX02166,"CRENSHAW, DANIEL",TX,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,daniel  crenshaw,RepDanCrenshaw,https://ballotpedia.org/Daniel_Crenshaw,C001120,1080894931311431680
H8TX02166,"CRENSHAW, DANIEL",TX,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,daniel  crenshaw,DanCrenshawTX,https://ballotpedia.org/Daniel_Crenshaw,C001120,1080894931311431680
H8TX02166,"CRENSHAW, DANIEL",TX,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,daniel  crenshaw,RepDanCrenshaw,https://ballotpedia.org/Daniel_Crenshaw,C001120,930552552302792704
H8TX02166,"CRENSHAW, DANIEL",TX,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,daniel  crenshaw,DanCrenshawTX,https://ballotpedia.org/Daniel_Crenshaw,C001120,930552552302792704
H2NJ04207,"CRISPI, MICHAEL",NJ,04,REPUBLICAN PARTY,House,Challenger,P,Republican,michael  crispi,mikecrispinj,https://ballotpedia.org/Mike_Crispi,NA,
H6FL13205,"CRIST, CHARLIE JOSEPH",FL,13,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,charlie  crist,NA,NA,C001111,816030424778543104
H2TX30178,"CROCKETT, JASMINE",TX,30,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jasmine  crockett,RepJasmine,https://ballotpedia.org/Jasmine_Crockett,C001130,1609974443631157248
H2TX30178,"CROCKETT, JASMINE",TX,30,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jasmine  crockett,JasmineForUS,https://ballotpedia.org/Jasmine_Crockett,C001130,1609974443631157248
H2TX30178,"CROCKETT, JASMINE",TX,30,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jasmine  crockett,RepJasmine,https://ballotpedia.org/Jasmine_Crockett,C001130,918913624395079680
H2TX30178,"CROCKETT, JASMINE",TX,30,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jasmine  crockett,JasmineForUS,https://ballotpedia.org/Jasmine_Crockett,C001130,918913624395079680
H2MD03192,"CROOM, GEORGE",MD,02,DEMOCRATIC PARTY,House,Challenger,P,Democrat,george  croom,georgecroom,https://ballotpedia.org/George_Croom,NA,
H2FL05226,"CROOMS, CONNELL AUBREY",FL,05,DEMOCRATIC PARTY,House,Challenger,N,Democrat,connell  crooms,NA,NA,NA,
H2AK01109,"CROPLEY, TYLER",AK,00,NONE,House,Open seat,N,Other,tyler  cropley,NA,NA,NA,
H2TX38080,"CROSS, ALEX",TX,38,REPUBLICAN PARTY,House,Open seat,N,Republican,alex  cross,NA,https://ballotpedia.org/Alex_Cross,NA,
H8CO06229,"CROW, JASON",CO,06,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jason  crow,RepJasonCrow,https://ballotpedia.org/Jason_Crow,C001121,1080191866509901824
H8CO06229,"CROW, JASON",CO,06,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jason  crow,JasonCrowCO,https://ballotpedia.org/Jason_Crow,C001121,1080191866509901824
H8CO06229,"CROW, JASON",CO,06,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jason  crow,RepJasonCrow,https://ballotpedia.org/Jason_Crow,C001121,851477335052140544
H8CO06229,"CROW, JASON",CO,06,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jason  crow,JasonCrowCO,https://ballotpedia.org/Jason_Crow,C001121,851477335052140544
H0OR02168,"CRUMPACKER, JIMMY",OR,05,REPUBLICAN PARTY,House,Challenger,P,Republican,jimmy  crumpacker,VoteCrumpacker,https://ballotpedia.org/Jimmy_Crumpacker,NA,
H2IL05225,"CRUZ, JERICO MATIAS",IL,05,INDEPENDENT,House,Challenger,P,Other,jerico  cruz,cruzforuscong,https://ballotpedia.org/Jerico_Matias_Cruz,NA,
H2IL03147,"CRUZ, ROBERT 'ROB'",IL,06,REPUBLICAN PARTY,House,Challenger,C,Republican,robert  cruz,cruzforil,https://ballotpedia.org/Rob_Cruz,NA,
H0MD05274,"CUBERO, BRYAN DUVAL",MD,05,REPUBLICAN PARTY,House,Challenger,N,Republican,bryan  cubero,NA,https://ballotpedia.org/Bryan_Duval_Cubero,NA,
H2NY14094,"CUELLAR, DESI",NY,14,REPUBLICAN PARTY,House,Challenger,P,Republican,desi  cuellar,NA,NA,NA,
H2TX23082,"CUELLAR, HENRY R.",TX,28,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,henry  cuellar,RepCuellar,https://ballotpedia.org/Henry_Cuellar,C001063,210926192
H2TX23082,"CUELLAR, HENRY R.",TX,28,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,henry  cuellar,CuellarCampaign,https://ballotpedia.org/Henry_Cuellar,C001063,210926192
H2TX23082,"CUELLAR, HENRY R.",TX,28,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,henry  cuellar,RepCuellar,https://ballotpedia.org/Henry_Cuellar,C001063,1239664741
H2TX23082,"CUELLAR, HENRY R.",TX,28,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,henry  cuellar,CuellarCampaign,https://ballotpedia.org/Henry_Cuellar,C001063,1239664741
H2NJ04231,"CULLEN, JASON CULLEN",NJ,04,LIBERTARIAN PARTY,House,Challenger,N,Other,jason  cullen,Cullen4Congress,https://ballotpedia.org/Jason_Cullen,NA,
H2NJ25012,"CULLENS, STEPHENE MR",NJ,25,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,stephene  cullens,NA,NA,NA,
H2WA04173,"CULP, LOREN",WA,04,REPUBLICAN PARTY,House,Challenger,C,Republican,loren  culp,LorenCulp,https://ballotpedia.org/Loren_Culp,NA,
H2IL02206,"CULTRA, SHANE",IL,02,REPUBLICAN PARTY,House,Challenger,N,Republican,shane  cultra,NA,https://ballotpedia.org/Shane_Cultra,NA,
H0UT03235,"CUMMINGS, DANIEL CLYDE",UT,03,CONSTITUTION PARTY,House,Challenger,N,Other,daniel  cummings,NA,https://ballotpedia.org/Daniel_Clyde_Cummings,NA,
H2GA14119,"CUNNINGHAM, ERIC B",GA,14,REPUBLICAN PARTY,House,Challenger,P,Republican,eric  cunningham,EricBCunningham,https://ballotpedia.org/Eric_Cunningham_(Georgia),NA,
H2CT12012,"CUNNINGHAM, GEORGE MR",CT,12,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,george  cunningham,NA,NA,NA,
H0TX26170,"CUNNINGHAM, WILLIAM ROBERT MR. JR.",TX,26,INDEPENDENT,House,Challenger,N,Other,william  cunningham,NA,NA,NA,
H0FL13190,"CURNOW, JACOB",FL,13,WRITE-IN,House,Open seat,N,Other,jacob  curnow,RealJacobCurnow,https://ballotpedia.org/Jacob_Curnow,NA,
H2GA10182,"CURRY, DAVID",GA,10,REPUBLICAN PARTY,House,Open seat,C,Republican,david  curry,DavidCurryGA,https://ballotpedia.org/David_Curry,NA,
H2CA12190,"CURRY, ERIC",CA,12,DEMOCRATIC PARTY,House,Challenger,P,Democrat,eric  curry,NA,NA,NA,
H2OH52015,"CURRY, MACDUFF MR",OH,52,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,macduff  curry,NA,NA,NA,
H2MD04331,"CURTIS, JAMES JR",MD,04,DEMOCRATIC PARTY,House,Open seat,N,Democrat,james  curtis,Curtis4change,https://ballotpedia.org/James_Curtis,NA,
H8UT03238,"CURTIS, JOHN",UT,03,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  curtis,RepJohnCurtis,https://ballotpedia.org/John_Curtis_(Utah),C001114,931614483050414080
H8UT03238,"CURTIS, JOHN",UT,03,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  curtis,CurtisUT,https://ballotpedia.org/John_Curtis_(Utah),C001114,931614483050414080
H8UT03238,"CURTIS, JOHN",UT,03,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  curtis,RepJohnCurtis,https://ballotpedia.org/John_Curtis_(Utah),C001114,26057209
H8UT03238,"CURTIS, JOHN",UT,03,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  curtis,CurtisUT,https://ballotpedia.org/John_Curtis_(Utah),C001114,26057209
H0MO06115,"DADY, JOHN",MO,06,REPUBLICAN PARTY,House,Challenger,N,Republican,john  dady,Dady6th,https://ballotpedia.org/John_Dady,NA,
H2NJ05303,"D'AGOSTINO, NICHOLAS A. MR.",NJ,05,REPUBLICAN PARTY,House,Challenger,C,Republican,nicholas  dagostino,NA,NA,NA,
H2MI07149,"DAILEY, LEAH R.",MI,07,LIBERTARIAN PARTY,House,Challenger,N,Other,leah  dailey,NA,https://ballotpedia.org/Leah_Dailey,NA,
H2CA45141,"DALE, TERRY",CA,45,REPUBLICAN PARTY,House,Challenger,N,Republican,terry  dale,NA,NA,NA,
H2UT03272,"DALLIN, JARED",UT,03,REPUBLICAN PARTY,House,Challenger,N,Republican,jared  dallin,NA,NA,NA,
H2VA11198,"DALSIMER, ALLY",VA,11,DEMOCRATIC PARTY,House,Challenger,C,Democrat,ally  dalsimer,NA,NA,NA,
H2MO03183,"DALY, ANDREW",MO,03,DEMOCRATIC PARTY,House,Challenger,N,Democrat,andrew  daly,andrewdalymo3,https://ballotpedia.org/Andrew_Daly_(Missouri),NA,
H2CA10194,"DALY, JOLENE",CA,05,REPUBLICAN PARTY,House,Challenger,N,Republican,jolene  daly,NA,NA,NA,
H2AZ04184,"DANIEL, MATTHEW CHARLES",AZ,04,DEMOCRATIC PARTY,House,Challenger,N,Democrat,matthew  daniel,NA,NA,NA,
H2CA07133,"DANIELS, BRET",CA,06,REPUBLICAN PARTY,House,Challenger,P,Republican,bret  daniels,NA,https://ballotpedia.org/Bret_Daniels,NA,
H2MO01203,"DANIELS, MICHAEL",MO,01,DEMOCRATIC PARTY,House,Challenger,C,Democrat,michael  daniels,DanielsForUSRep,https://ballotpedia.org/Michael_Daniels_(Missouri),NA,
H2NJ04249,"DANIELS, PAMELA RENEE MS",NJ,04,INDEPENDENT,House,Challenger,N,Other,pamela  daniels,PamRDaniels,https://ballotpedia.org/Pam_Daniels,NA,
H2PA10124,"DANIELS, SHAMAINE MS",PA,10,DEMOCRATIC PARTY,House,Challenger,P,Democrat,shamaine  daniels,ShamaineDaniels,https://ballotpedia.org/Shamaine_Daniels,NA,
H0PA08197,"DANIELS, TEDDY",PA,08,REPUBLICAN PARTY,House,Challenger,C,Republican,teddy  daniels,NA,NA,NA,
H2WA05097,"DANIMUS, ANN MARIE",WA,05,DEMOCRATIC PARTY,House,Challenger,N,Democrat,ann  danimus,NA,https://ballotpedia.org/Ann_Marie_Danimus,NA,
H2TX14198,"DANTE, RUBEN LANDON",TX,14,REPUBLICAN PARTY,House,Challenger,N,Republican,ruben  dante,RubenLDante,https://ballotpedia.org/Ruben_Landon_Dante,NA,
H2LA05282,"DANTZLER, OSCAR ""OMAR""",LA,05,DEMOCRATIC PARTY,House,Challenger,N,Democrat,oscar  dantzler,NA,NA,NA,
H2MI13337,"DARDZINSKI, CHRISTOPHER",MI,13,OTHER,House,Challenger,N,Other,christopher  dardzinski,NA,https://ballotpedia.org/Christopher_Dardzinski,NA,
H2IL08187,"DARGIS, CHRISTOPHER BRYANT",IL,08,REPUBLICAN PARTY,House,Challenger,P,Republican,christopher  dargis,NA,NA,NA,
H2LA01109,"DARLING, KATIE DARLING",LA,01,DEMOCRATIC PARTY,House,Challenger,P,Democrat,katie  darling,katie4louisiana,https://ballotpedia.org/Katie_Darling,NA,
H2OH02135,"DARNOWSKY, ALAN",OH,02,DEMOCRATIC PARTY,House,Challenger,C,Democrat,alan  darnowsky,DarnowskyAlan,https://ballotpedia.org/Alan_Darnowsky,NA,
H0NY03075,"D'ARRIGO, MELANIE",NY,03,DEMOCRATIC PARTY,House,Open seat,P,Democrat,melanie  darrigo,NA,NA,NA,
H2NY08187,"DASHEVSKY, YURI MR",NY,08,REPUBLICAN PARTY,House,Challenger,P,Republican,yuri  dashevsky,yura4us,https://ballotpedia.org/Yuri_Dashevsky,NA,
H2NY08187,"DASHEVSKY, YURI MR",NY,08,REPUBLICAN PARTY,House,Challenger,P,Republican,yuri  dashevsky,djueat,https://ballotpedia.org/Yuri_Dashevsky,NA,
H2TX01138,"DASS, GAVIN",TX,01,DEMOCRATIC PARTY,House,Open seat,N,Democrat,gavin  dass,Gavin4Congress,https://ballotpedia.org/Gavin_Dass,NA,
H2AR01139,"DAUGHERTY, ROGER B",AR,01,INDEPENDENT,House,Challenger,N,Other,roger  daugherty,NA,NA,NA,
H2NC04200,"DAUGHTRY, KELLY",NC,13,REPUBLICAN PARTY,House,Open seat,C,Republican,kelly  daughtry,KellyDaughtryNC,https://ballotpedia.org/Kelly_Daughtry,NA,
H2NY17170,"DAVID, SHOSHANA",NY,17,REPUBLICAN PARTY,House,Challenger,N,Republican,shoshana  david,NA,https://ballotpedia.org/Shoshana_David,NA,
H6OH08315,"DAVIDSON, WARREN",OH,08,REPUBLICAN PARTY,House,Incumbent,C,Republican,warren  davidson,warrendavidson,https://ballotpedia.org/Warren_Davidson,D000626,742735530287304704
H6OH08315,"DAVIDSON, WARREN",OH,08,REPUBLICAN PARTY,House,Incumbent,C,Republican,warren  davidson,Vote_Davidson,https://ballotpedia.org/Warren_Davidson,D000626,742735530287304704
H6OH08315,"DAVIDSON, WARREN",OH,08,REPUBLICAN PARTY,House,Incumbent,C,Republican,warren  davidson,warrendavidson,https://ballotpedia.org/Warren_Davidson,D000626,4624539143
H6OH08315,"DAVIDSON, WARREN",OH,08,REPUBLICAN PARTY,House,Incumbent,C,Republican,warren  davidson,Vote_Davidson,https://ballotpedia.org/Warren_Davidson,D000626,4624539143
H8KS03155,"DAVIDS, SHARICE",KS,03,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,sharice  davids,RepDavids,https://ballotpedia.org/Sharice_Davids,D000629,1080516116395499520
H8KS03155,"DAVIDS, SHARICE",KS,03,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,sharice  davids,sharicedavids,https://ballotpedia.org/Sharice_Davids,D000629,1080516116395499520
H8KS03155,"DAVIDS, SHARICE",KS,03,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,sharice  davids,RepDavids,https://ballotpedia.org/Sharice_Davids,D000629,950952511556538368
H8KS03155,"DAVIDS, SHARICE",KS,03,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,sharice  davids,sharicedavids,https://ballotpedia.org/Sharice_Davids,D000629,950952511556538368
H2IL01257,"DAVILO, MITCHEL",IL,01,OTHER,House,Open seat,N,Other,mitchel  davilo,NA,NA,NA,
H2FL04179,"DAVIS, ALAN MICHAEL",FL,04,REPUBLICAN PARTY,House,Challenger,N,Republican,alan  davis,NA,NA,NA,
H2GA11248,"DAVIS, ANGELA GRACE",GA,11,INDEPENDENT,House,Challenger,N,Other,angela  davis,NA,NA,NA,
H2FL06190,"DAVIS, CHARLES EDWARD",FL,06,REPUBLICAN PARTY,House,Challenger,N,Republican,charles  davis,NA,https://ballotpedia.org/Charles_Davis_(Florida),NA,
H2MN05166,"DAVIS, CICELY",MN,05,REPUBLICAN PARTY,House,Challenger,P,Republican,cicely  davis,CicelyDavisMN,https://ballotpedia.org/Cicely_Davis,NA,
H4IL07037,"DAVIS, DANNY K. MR.",IL,07,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,danny  davis,RepDannyDavis,https://ballotpedia.org/Danny_K._Davis,D000096,789244177
H4IL07037,"DAVIS, DANNY K. MR.",IL,07,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,danny  davis,DannyKDavis7th,https://ballotpedia.org/Danny_K._Davis,D000096,789244177
H4IL07037,"DAVIS, DANNY K. MR.",IL,07,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,danny  davis,RepDannyDavis,https://ballotpedia.org/Danny_K._Davis,D000096,1217134603267399680
H4IL07037,"DAVIS, DANNY K. MR.",IL,07,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,danny  davis,DannyKDavis7th,https://ballotpedia.org/Danny_K._Davis,D000096,1217134603267399680
H2NC02287,"DAVIS, DON",NC,01,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,don  davis,DonDavisNC,https://ballotpedia.org/Donald_Davis,D000230,226330560
H2TX04108,"DAVIS II, EARL WILLIAM",TX,04,DEMOCRATIC PARTY,House,Challenger,N,Democrat,earl  davis,NA,NA,NA,
H8CA23137,"DAVIS, JAMES",CA,20,REPUBLICAN PARTY,House,Challenger,N,Republican,james  davis,NA,https://ballotpedia.org/James_Davis_(California),NA,
H2FL13295,"DAVIS, JAMES MR PA-C",FL,13,REPUBLICAN PARTY,House,Open seat,N,Republican,james  davis,NA,NA,NA,
H0NC11175,"DAVIS, MORRIS D. COL.",NC,11,DEMOCRATIC PARTY,House,Challenger,C,Democrat,morris  davis,NA,NA,NA,
H2TX32141,"DAVIS, NATHAN",TX,32,REPUBLICAN PARTY,House,Challenger,P,Republican,nathan  davis,NathanDavisTX,https://ballotpedia.org/Nathan_Davis_(Texas),NA,
H2AZ09183,"DAVISON, JERONE",AZ,04,REPUBLICAN PARTY,House,Challenger,N,Republican,jerone  davison,pastorjeronetv,https://ballotpedia.org/Jerone_Davison,NA,
H2SC07199,"DAVISON, JUSTIN KEITH",SC,07,REPUBLICAN PARTY,House,Challenger,N,Republican,justin  davison,NA,NA,NA,
H2IL13120,"DAVIS, RODNEY L",IL,15,REPUBLICAN PARTY,House,Incumbent,P,Republican,rodney  davis,electrodney,https://ballotpedia.org/Rodney_Davis_(Illinois),D000619,993153006
H2IL13120,"DAVIS, RODNEY L",IL,15,REPUBLICAN PARTY,House,Incumbent,P,Republican,rodney  davis,electrodney,https://ballotpedia.org/Rodney_Davis_(Illinois),D000619,586076955
H2IN09266,"DAVISSON, J. MICHAEL",IN,09,REPUBLICAN PARTY,House,Open seat,C,Republican,j  davisson,JDavissonIN,https://ballotpedia.org/J._Michael_Davisson,NA,
