fec_id,name,state,district,party,office,incumbent_challenge,candidate_status
H2MO01237,"FAULKNER, MARK EUGENE",MO,01,REPUBLICAN PARTY,House,Challenger,N
H2NY16099,"FAULKNER, WILLIAM",NY,16,REPUBLICAN PARTY,House,Challenger,P
H2CO07154,"FAUST, KYLE ALEXANDER",CO,07,DEMOCRATIC PARTY,House,Open seat,N
H2CA37320,"FEDALIZO, BALTAZAR MR.",CA,37,REPUBLICAN PARTY,House,Open seat,N
H0IA04145,"FEENSTRA, RANDALL",IA,04,REPUBLICAN PARTY,House,Incumbent,C
H2KY02166,"FEHER, BRENT",KY,02,REPUBLICAN PARTY,House,Challenger,N
H0MI04108,"FEIG, ANTHONY DEAN DR.",MI,04,DEMOCRATIC PARTY,House,Challenger,C
H2CO05232,"FEIGENBAUM, MATTHEW",CO,05,UNAFFILIATED,House,Challenger,N
H2FL21074,"FEIT, KEITH DR.",FL,21,REPUBLICAN PARTY,House,Challenger,C
H2NC10132,"FELDER, MICHAEL",NC,10,DEMOCRATIC PARTY,House,Challenger,N
H0CA40120,"FELIX, ANTHONY DR. JR.",CA,40,DEMOCRATIC PARTY,House,Challenger,C
H2CA10236,"FENG, KARENA APPLE MS.",CA,09,INDEPENDENT,House,Challenger,N
H6GA03113,"FERGUSON, ANDERSON DREW IV",GA,03,REPUBLICAN PARTY,House,Incumbent,C
H2PA01107,"FERMO, PAUL",PA,01,DEMOCRATIC PARTY,House,Challenger,C
H2FL07289,"FERNANDEZ, HLSIA TATIANA",FL,07,DEMOCRATIC PARTY,House,Open seat,P
H2NJ07267,"FERNANDEZ, VERONICA",NJ,07,INDEPENDENT,House,Challenger,N
H2NJ03290,"FERRARA, NICHOLAS JUDE",NJ,03,REPUBLICAN PARTY,House,Challenger,P
H2NJ05345,"FERRIGNO, TREVOR JAMES MR.",NJ,05,INDEPENDENT,House,Challenger,N
H2TX35110,"FEWINGS, DANIELLE AMELIA",TX,35,DEMOCRATIC PARTY,House,Challenger,N
H2NY01174,"FIGLIOLA, ANTHONY M",NY,01,REPUBLICAN PARTY,House,Open seat,C
H2VA08186,"FIKRE, THEODORE",VA,08,INDEPENDENT,House,Challenger,N
H2MN01223,"FINSTAD, BRAD",MN,01,REPUBLICAN PARTY,House,Incumbent,N
H0MN07091,"FISCHBACH, MICHELLE",MN,07,REPUBLICAN PARTY,House,Incumbent,C
H2FL04187,"FISCHER, JASON",FL,04,REPUBLICAN PARTY,House,Challenger,C
H2NJ06236,"FISHER, TARA LYNN",NJ,06,LIBERTARIAN PARTY,House,Challenger,N
H2NY12213,"FITZGERALD, MIKE",NY,12,DEMOCRATIC PARTY,House,Challenger,N
H0WI05113,"FITZGERALD, SCOTT",WI,05,REPUBLICAN PARTY,House,Incumbent,C
H6PA08277,"FITZPATRICK, BRIAN",PA,01,REPUBLICAN PARTY,House,Incumbent,C
H2CO05265,"FLANAGAN, BRIAN",CO,05,LIBERTARIAN PARTY,House,Challenger,N
H2NJ03233,"FLANAGAN, TRICIA",NJ,04,REPUBLICAN PARTY,House,Challenger,C
H0TN03254,"FLEISCHMANN, CHARLES J",TN,03,REPUBLICAN PARTY,House,Incumbent,C
H0NY01202,"FLEMING, BRIDGET",NY,01,DEMOCRATIC PARTY,House,Challenger,P
H8TX07140,"FLETCHER, ELIZABETH",TX,07,DEMOCRATIC PARTY,House,Incumbent,C
H2NJ01179,"FLETCHER, ISAIAH",NJ,01,LIBERTARIAN PARTY,House,Challenger,N
H2NJ01161,"FLETCHER, ISAIAH",NJ,01,LIBERTARIAN PARTY,House,Challenger,N
H2OH12142,"FLETCHER, MICHAEL",OH,12,DEMOCRATIC PARTY,House,Challenger,N
H0TN08287,"FLINN, GEORGE S DR JR",TN,09,INDEPENDENT,House,Challenger,P
H2NY16115,"FLISSER, MIRIAM",NY,16,REPUBLICAN PARTY,House,Challenger,P
H2NE01118,"FLOOD, MIKE",NE,01,REPUBLICAN PARTY,House,Incumbent,C
H2NJ07242,"FLORA, JOHN P",NJ,07,REPUBLICAN PARTY,House,Challenger,P
H2CA21217,"FLORES-GIBSON, MARTHA ELENA DR",CA,21,REPUBLICAN PARTY,House,Challenger,N
H2CA42254,"FLORES, JULIO CESAR",CA,42,GREEN PARTY,House,Challenger,N
H2TX34113,"FLORES, MAYRA NOHEMI",TX,34,REPUBLICAN PARTY,House,Incumbent,P
H2AK00283,"FLORSCHUTZ, OTTO H. III",AK,00,REPUBLICAN PARTY,House,Open seat,N
H2MD02335,"FLOWERS, BERNARD",MD,02,REPUBLICAN PARTY,House,Challenger,C
H0MS02082,"FLOWERS, BRIAN WESLEY",MS,02,REPUBLICAN PARTY,House,Challenger,P
H2GA14044,"FLOWERS, MARCUS",GA,14,DEMOCRATIC PARTY,House,Challenger,P
H2OR06090,"FLYNN, CARRICK RONAN MORGAN",OR,06,DEMOCRATIC PARTY,House,Open seat,C
H2FL20282,"FLYNN, JIM P",FL,20,NO PARTY AFFILIATION,House,Open seat,N
H2DC01037,"FLYUNT, MIKHAIL PETER MR.",DC,00,REPUBLICAN PARTY,House,Challenger,N
H6MD05222,"FOGG, MATTHEW",MD,04,DEMOCRATIC PARTY,House,Challenger,N
H2MD06328,"FOLDI, MATTHEW",MD,06,REPUBLICAN PARTY,House,Challenger,P
H2AL13015,"FOLEY, JIMMY MR",AL,13,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2OH13272,"FOLGER PORTER, JANET L",OH,13,REPUBLICAN PARTY,House,Open seat,C
H8CA17105,"FORBES, STEPHEN",CA,17,DEMOCRATIC PARTY,House,Challenger,N
H8CA45189,"FORDE, BRIAN",CA,45,DEMOCRATIC PARTY,House,Challenger,N
H2CO18011,"FORDHAM, ABIGAIL MRS",CO,18,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2TX08166,"FORD, JERRY MR.",TX,38,REPUBLICAN PARTY,House,Open seat,P
H2GA09234,"FORD, MICHAEL C. MR.",GA,09,DEMOCRATIC PARTY,House,Challenger,C
H2GA10273,"FORE, JESSICA ALLISON",GA,10,DEMOCRATIC PARTY,House,Open seat,P
H2IN17012,"FORSYTH, ERICSON MR",IN,17,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2NY49017,"FORSYTH, HIRAM MR",NY,49,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H4NE01064,"FORTENBERRY, JEFFREY L. HONORABLE",NE,01,REPUBLICAN PARTY,House,Incumbent,P
H2NY14128,"FORTE, TINA",NY,14,REPUBLICAN PARTY,House,Challenger,P
H2GA13103,"FORT, VINCENT",GA,13,DEMOCRATIC PARTY,House,Challenger,P
H0VA02183,"FOSTER, DAVID B.",VA,01,INDEPENDENT,House,Challenger,N
H8IL14067,"FOSTER, G. WILLIAM (BILL)",IL,11,DEMOCRATIC PARTY,House,Incumbent,C
H2AK00408,"FOSTER, LAUREL A.",AK,00,NONPARTISAN,House,Open seat,N
H2IL13211,"FOSTER, NANCY",IL,13,DEMOCRATIC PARTY,House,Challenger,N
H0TX04151,"FOSTER, RUSSELL",TX,04,DEMOCRATIC PARTY,House,Challenger,N
H2AZ06296,"FOSTER, WILLIAM",AZ,06,INDEPENDENT,House,Challenger,N
H2NC06114,"FOUSHEE, VALERIE",NC,04,DEMOCRATIC PARTY,House,Incumbent,C
H2CT21013,"FOWLER, ARNOLD DANIEL MR",CT,21,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2TX28099,"FOWLER, STEVEN",TX,28,REPUBLICAN PARTY,House,Challenger,C
H2GA34018,"FOWLER, TIMOTHY MR",GA,34,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2RI02176,"FOX, JOY",RI,02,DEMOCRATIC PARTY,House,Open seat,C
H2CA16167,"FOX, RICHARD DR.",CA,16,REPUBLICAN PARTY,House,Challenger,C
H0WV03193,"FOX-SPENCER, BELINDA",WV,01,INDEPENDENT,House,Challenger,N
H2PA18226,"FOX, STEPHANIE",PA,18,DEMOCRATIC PARTY,House,Open seat,N
H4NC05146,"FOXX, VIRGINIA ANN",NC,05,REPUBLICAN PARTY,House,Incumbent,C
H2TX24163,"FRAGNOLI, KATHY",TX,24,DEMOCRATIC PARTY,House,Challenger,C
H2CT02161,"FRANCE, MIKE",CT,02,REPUBLICAN PARTY,House,Challenger,N
H2NY10332,"FRANCIS, QUANDA",NY,10,DEMOCRATIC PARTY,House,Challenger,N
H2FL14053,"FRANKEL, LOIS J.",FL,22,DEMOCRATIC PARTY,House,Incumbent,C
H2CA24211,"FRANKENFIELD, JEFF",CA,24,INDEPENDENT,House,Challenger,N
H0FL15104,"FRANKLIN, SCOTT MR.",FL,18,REPUBLICAN PARTY,House,Incumbent,C
H2NC03152,"FRANKO, CHRISTOPHER J",NC,03,DEMOCRATIC PARTY,House,Challenger,N
H2FL21108,"FRANZESE, DANIEL JOHN",FL,22,REPUBLICAN PARTY,House,Challenger,C
H2NY23152,"FRATTO, MARIO",NY,24,REPUBLICAN PARTY,House,Open seat,P
H8CA18095,"FREDRICH, JOHN KARL",CA,16,NONE,House,Challenger,N
H2KY54019,"FREDRICK, ADMIRAL MR",KY,54,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2OH14114,"FREDRICKSON, MATTHEW",OH,14,REPUBLICAN PARTY,House,Challenger,N
H2NC04127,"FREDSELLL, ERIK",NC,04,REPUBLICAN PARTY,House,Open seat,N
H2AZ02394,"FREE, LUCRETIA",AZ,02,REPUBLICAN PARTY,House,Open seat,C
H2NM02183,"FREEMAN, GORDON",NM,02,DEMOCRATIC PARTY,House,Challenger,N
H2CA06317,"FREMGEN, JAMES LUCAS",CA,07,DEMOCRATIC PARTY,House,Challenger,P
H2WA03183,"FRENCH, LESLIE LEIGH",WA,03,REPUBLICAN PARTY,House,Challenger,C
H2TX21136,"FRENCH, MICHAEL ALEXANDER MR.",TX,21,REPUBLICAN PARTY,House,Challenger,C
H2KS02150,"FRIDLINGTON, JOSEPH",KS,02,UNAFFILIATED,House,Challenger,N
H2NC03129,"FRIEND, BRIAN M",NC,03,REPUBLICAN PARTY,House,Challenger,N
H2AZ02329,"FRIESE, RANDALL S.",AZ,02,DEMOCRATIC PARTY,House,Challenger,C
H2CO03351,"FRISCH, ADAM",CO,03,DEMOCRATIC PARTY,House,Challenger,C
H2NJ11210,"FRISCIA, LARRY",NJ,11,REPUBLICAN PARTY,House,Challenger,C
H2OK02257,"FRIX, AVERY",OK,02,REPUBLICAN PARTY,House,Open seat,P
H2KY06225,"FROEDGE, MAXWELL KEITH",KY,06,WRITE-IN,House,Challenger,N
H2OK05227,"FROSCH, DAVID K.",OK,05,INDEPENDENT,House,Challenger,N
H2FL10259,"FROST, MAXWELL ALEJANDRO",FL,10,DEMOCRATIC PARTY,House,Incumbent,C
H2SC07280,"FRY, RUSSELL",SC,07,REPUBLICAN PARTY,House,Incumbent,C
H8OH11141,"FUDGE, MARCIA L.",OH,11,DEMOCRATIC PARTY,House,Incumbent,N
H2NY06165,"FUENTES-PADILLA, CHRISTOPHER ROBBIN MR",NY,06,LIBERTARIAN PARTY,House,Challenger,N
H2FL22213,"FUGATE, DEMETRIUS",FL,22,REPUBLICAN PARTY,House,Challenger,N
H8ID01124,"FULCHER, RUSSELL",ID,01,REPUBLICAN PARTY,House,Incumbent,N
H2TX02383,"FULFORD, ROBIN DAWN",TX,02,DEMOCRATIC PARTY,House,Challenger,P
H2WV01136,"FULLER, SCOTT ALLEN MR",WV,01,REPUBLICAN PARTY,House,Challenger,P
H2UT01292,"FULLMER, JULIE",UT,01,REPUBLICAN PARTY,House,Challenger,C
H2RI02226,"FUNG, ALLAN",RI,02,REPUBLICAN PARTY,House,Open seat,P
H2TN09224,"FURRH, SAMUEL JAMES",TN,09,INDEPENDENCE PARTY,House,Challenger,N
H2CT05248,"FURZE, MARCUS",CT,05,DEMOCRATIC PARTY,House,Challenger,P
H2MD02384,"FUSHA, LIRI",MD,02,DEMOCRATIC PARTY,House,Challenger,N
H2IN09191,"FYFE, MATTHEW JOHN",IN,09,DEMOCRATIC PARTY,House,Open seat,P
H2TX21169,"GACIS, CHERIF",TX,21,DEMOCRATIC PARTY,House,Challenger,N
H2OH13249,"GADDIS, CHARLIE",OH,13,REPUBLICAN PARTY,House,Open seat,C
H2AL04071,"GADDIS, JOSHUA",AL,04,REPUBLICAN PARTY,House,Challenger,N
H6FL01119,"GAETZ, MATT",FL,01,REPUBLICAN PARTY,House,Incumbent,C
H2NC02246,"GAILLIARD, JAMES DAVID",NC,02,DEMOCRATIC PARTY,House,Challenger,P
H6SC05145,"GAITHER, LARRY",SC,05,GREEN PARTY,House,Challenger,N
H2NJ01187,"GALDO, DAMON M",NJ,01,REPUBLICAN PARTY,House,Challenger,N
H2MI01159,"GALE, ANDREW",MI,01,LIBERTARIAN PARTY,House,Challenger,N
H6WI08155,"GALLAGHER, MICHAEL JOHN",WI,08,REPUBLICAN PARTY,House,Incumbent,N
H2OR02180,"GALLANT, KATHERINE M",OR,02,REPUBLICAN PARTY,House,Challenger,N
H2WA09115,"GALLARDO, STEPHANIE D",WA,09,DEMOCRATIC PARTY,House,Challenger,C
H4AZ07043,"GALLEGO, RUBEN",AZ,03,DEMOCRATIC PARTY,House,Incumbent,C
H2TX08281,"GALLEGOS, SALVADOR A",TX,08,REPUBLICAN PARTY,House,Open seat,N
H2NJ02243,"GALLO, MICHAEL",NJ,02,LIBERTARIAN PARTY,House,Challenger,N
H2TX26192,"GALLO, VINCENT",TX,26,REPUBLICAN PARTY,House,Challenger,C
H2PA05074,"GALLUCH, DAVID",PA,05,REPUBLICAN PARTY,House,Challenger,P
H0OR05096,"GAMBA, MARK",OR,05,DEMOCRATIC PARTY,House,Challenger,N
H2NC06106,"GANORKAR, MAHESH",NC,02,REPUBLICAN PARTY,House,Challenger,P
H0CA10149,"GARAMENDI, JOHN",CA,08,DEMOCRATIC PARTY,House,Incumbent,C
H0TX31030,"GARAPATI, ABHIRAM",TX,31,REPUBLICAN PARTY,House,Challenger,P
H0NY02234,"GARBARINO, ANDREW",NY,02,REPUBLICAN PARTY,House,Incumbent,C
H2WA04181,"GARCIA, BENANCIO MR. III",WA,04,REPUBLICAN PARTY,House,Challenger,N
H2TX28149,"GARCIA, CASSANDRA",TX,28,REPUBLICAN PARTY,House,Challenger,P
H2CA42213,"GARCIA, CRISTINA",CA,42,DEMOCRATIC PARTY,House,Challenger,P
H0CA22110,"GARCIA, ERIC",CA,22,DEMOCRATIC PARTY,House,Challenger,P
H2TX30210,"GARCIA, ESTEBAN LORENZO",TX,30,REPUBLICAN PARTY,House,Open seat,N
H0NM01189,"GARCIA HOLMES, MICHELLE",NM,01,REPUBLICAN PARTY,House,Challenger,P
H2AZ03186,"GARCIA, JEANNETTE",AZ,07,WRITE-IN,House,Challenger,N
H8IL04134,"GARCIA, JESUS",IL,04,DEMOCRATIC PARTY,House,Incumbent,N
H2MD08217,"GARCIA, KEVIN ANDRES",MD,08,LIBERTARIAN PARTY,House,Challenger,N
H0CA25105,"GARCIA, MICHAEL",CA,27,REPUBLICAN PARTY,House,Incumbent,C
H2CA47188,"GARCIA, ROBERT",CA,42,DEMOCRATIC PARTY,House,Incumbent,C
H8TX29052,"GARCIA, SYLVIA R",TX,29,DEMOCRATIC PARTY,House,Incumbent,C
H8TX16125,"GARCIA-URESTE, ALIA",TX,23,REPUBLICAN PARTY,House,Challenger,C
H2FL04146,"GARNER-LOPEZ, LEIGHA LUNA",FL,05,REPUBLICAN PARTY,House,Challenger,C
H2KS21010,"GARRETT, FRANK DUNCAN MR",KS,21,REPUBLICAN PARTY,House,Challenger,N
H2MI12206,"GARRETT, MYKALE",MI,12,DEMOCRATIC PARTY,House,Challenger,P
H2CA15144,"GARRITY, JAMES",CA,15,UNAFFILIATED,House,Challenger,N
H2AZ04226,"GARTRELL, JACOB",AZ,04,REPUBLICAN PARTY,House,Challenger,N
H2TX15161,"GARZA, JULIO",TX,15,DEMOCRATIC PARTY,House,Challenger,N
H6TX29072,"GARZA, JULIO",TX,29,REPUBLICAN PARTY,House,Challenger,P
H8TX21331,"GARZA, MAURO EVERETT MR.",TX,34,REPUBLICAN PARTY,House,Challenger,C
H2TX34162,"GARZA, ROCHELLE",TX,34,DEMOCRATIC PARTY,House,Challenger,C
H2NC11205,"GASH, ERIC",NC,11,DEMOCRATIC PARTY,House,Challenger,P
H2NY16081,"GASHI, VEDAT",NY,16,DEMOCRATIC PARTY,House,Challenger,P
H2MN05232,"GASKIN, GUY T.",MN,05,REPUBLICAN PARTY,House,Challenger,N
H2NC03095,"GASKINS, BARBARA D MS.",NC,03,DEMOCRATIC PARTY,House,Challenger,P
H2NH18027,"GATES, DAVID MR",NH,18,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2CA33196,"GATES, DERRICK ROLLIN",CA,36,REPUBLICAN PARTY,House,Challenger,P
H2GA06198,"GATEWOOD, BYRON",GA,06,REPUBLICAN PARTY,House,Challenger,C
H2OH09171,"GAVARONE, THERESA",OH,09,REPUBLICAN PARTY,House,Challenger,P
H2MI13279,"GAY-DAGNOGO, SHERRY J",MI,13,DEMOCRATIC PARTY,House,Challenger,P
H2TX24148,"GAY, DERRIK",TX,24,DEMOCRATIC PARTY,House,Challenger,C
H2TX05220,"GEARING, CHARLES M.",TX,05,DEMOCRATIC PARTY,House,Challenger,C
H2NC13185,"GEELS, COURTNEY JOELE",NC,04,REPUBLICAN PARTY,House,Open seat,P
H2CA52188,"GEFFENEY, TYLER",CA,52,REPUBLICAN PARTY,House,Challenger,P
H2VA01116,"GEHLSEN, JAMES RICHARD MR",VA,01,DEMOCRATIC PARTY,House,Challenger,N
H2CA01250,"GEIST, TIMOTHY DAVID",CA,01,REPUBLICAN PARTY,House,Challenger,N
H2FL15100,"GELLER, EDDIE",FL,15,DEMOCRATIC PARTY,House,Challenger,C
H2NC13235,"GENANT, PAMELA",NC,10,DEMOCRATIC PARTY,House,Open seat,P
H6CA31126,"GENOVESE, SAL",CA,30,DEMOCRATIC PARTY,House,Challenger,N
H2NJ12143,"GENRICH, C. LYNN",NJ,12,LIBERTARIAN PARTY,House,Challenger,N
H2FL25067,"GENTLE, ADAM",FL,25,DEMOCRATIC PARTY,House,Challenger,C
H2NC12252,"GENTLE, TERRY D MR",NC,12,REPUBLICAN PARTY,House,Challenger,N
H2GA07139,"GEORGE, YAHANSEH YG NYGHTSTORM",GA,07,REPUBLICAN PARTY,House,Challenger,P
H2MD02376,"GEPPI, MIKE",MD,02,REPUBLICAN PARTY,House,Challenger,N
H2VA11230,"GERAWORK, DEREJE H",VA,11,DEMOCRATIC PARTY,House,Challenger,N
H2AK00291,"GIBBONS, THOMAS R. ""TOM""",AK,00,REPUBLICAN PARTY,House,Open seat,N
H2MI03197,"GIBBS, JOHN",MI,03,REPUBLICAN PARTY,House,Challenger,P
H0OH18077,"GIBBS, ROBERT",OH,07,REPUBLICAN PARTY,House,Incumbent,P
H0CA05107,"GIBLIN, SCOTT",CA,05,REPUBLICAN PARTY,House,Challenger,N
H2WA14016,"GIBSON, COREY",WA,04,REPUBLICAN PARTY,House,Challenger,P
H2CA36454,"GIBSON, JAMES FRANCIS",CA,36,REPUBLICAN PARTY,House,Challenger,N
H2CA16134,"GIGLIO, DAVID ANTHONY",CA,13,REPUBLICAN PARTY,House,Challenger,C
H2OH09163,"GILBERT, MADISON GESIOTTO",OH,13,REPUBLICAN PARTY,House,Challenger,N
H2RI02259,"GILBERT, WILLIAM",RI,02,UNAFFILIATED,House,Open seat,N
H6AZ09010,"GILES, DAVID VICTOR",AZ,04,REPUBLICAN PARTY,House,Challenger,N
H2NY04244,"GILLEN, LAURA",NY,04,DEMOCRATIC PARTY,House,Challenger,P
H2TX33248,"GILLESPIE, PATRICK DAVID",TX,33,REPUBLICAN PARTY,House,Challenger,N
H2CA23163,"GILL, LOUIS",CA,23,DEMOCRATIC PARTY,House,Challenger,P
H2CA10228,"GILL, RANJIT",CA,10,REPUBLICAN PARTY,House,Challenger,C
H2HI01104,"GILMORE, JOSEPH WHITE",HI,01,WRITE-IN,House,Challenger,N
H2AZ09217,"GILSDORF, GARETH DENIS",AZ,09,INDEPENDENT,House,Challenger,N
H0FL26036,"GIMENEZ, CARLOS",FL,28,REPUBLICAN PARTY,House,Incumbent,N
H2HI02623,"GI, NICOLE",HI,02,DEMOCRATIC PARTY,House,Challenger,P
H2UT04098,"GIOVE, SALVADOR",UT,04,DEMOCRATIC PARTY,House,Challenger,N
H2CA30325,"GIPSON, PATRICK LEE",CA,30,REPUBLICAN PARTY,House,Challenger,P
H2OH01202,"GIROUX, JENN",OH,01,REPUBLICAN PARTY,House,Challenger,N
H2TX07143,"GITAU, BENSON",TX,07,REPUBLICAN PARTY,House,Challenger,N
H0HI01223,"GIUFFRE, JOHN (RAGHU)",HI,02,NONPARTISAN,House,Open seat,N
H2VA05117,"GIZINSKI, ADAM",VA,10,REPUBLICAN PARTY,House,Challenger,N
H2MI04278,"GLASSER, CHRISTOPHER JAMES",MI,04,DEMOCRATIC PARTY,House,Challenger,N
H2NY10340,"GLEASON, PETER J.",NY,10,DEMOCRATIC PARTY,House,Challenger,N
H2MD08175,"GLUCK , GEORGE",MD,06,DEMOCRATIC PARTY,House,Challenger,N
H2WA03217,"GLUESENKAMP PEREZ, MARIE",WA,03,DEMOCRATIC PARTY,House,Incumbent,C
H2WA07119,"GLUMAZ, PAUL",WA,07,REPUBLICAN PARTY,House,Challenger,P
H2MI13238,"GODBEE, RALPH L. REV. JR.",MI,13,DEMOCRATIC PARTY,House,Challenger,C
H2IN02329,"GODETTE, MARLA",IN,02,WRITE-IN,House,Challenger,N
H8OH16090,"GODFREY, AARON PAUL",OH,16,DEMOCRATIC PARTY,House,Open seat,N
H4IN07159,"GODFREY, CURTIS",IN,07,DEMOCRATIC PARTY,House,Challenger,N
H2CA01185,"GODFREY, MARCUS SCOTT",CA,01,LIBERTARIAN PARTY,House,Challenger,N
H2CO05141,"GOENAGA-TORRES, SANTIAGO DAVID",CO,05,DEMOCRATIC PARTY,House,Challenger,N
H4TX04039,"GOHMERT, LOUIS",TX,01,REPUBLICAN PARTY,House,Incumbent,P
H2NV03245,"GOLDBERG, ALBERT",NV,03,REPUBLICAN PARTY,House,Challenger,C
H2MI05176,"GOLDBERG, BARTLEY F.",MI,05,DEMOCRATIC PARTY,House,Challenger,P
H8ME02185,"GOLDEN, JARED",ME,02,DEMOCRATIC PARTY,House,Incumbent,C
H2TX23157,"GOLDEN, PRISCILLA",TX,23,DEMOCRATIC PARTY,House,Challenger,N
H2SC44010,"GOLDIAMOND, SOLOMON DAVID",SC,44,REPUBLICAN PARTY,House,Challenger,N
H2NY10308,"GOLDMAN, DANIEL",NY,10,DEMOCRATIC PARTY,House,Incumbent,C
H2FL81011,"GOLD, SAMUEL MR",FL,81,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2NY10290,"GOLDSTEIN, MATTHEW SPENCER MR.",NY,10,NO PARTY AFFILIATION,House,Challenger,N
H0CT04229,"GOLDSTEIN, MICHAEL",CT,04,REPUBLICAN PARTY,House,Challenger,C
H0CA08226,"GOMEZ, BLANCA",CA,08,DEMOCRATIC PARTY,House,Challenger,N
H8CA34266,"GOMEZ, JIMMY",CA,34,DEMOCRATIC PARTY,House,Incumbent,C
H0GA07232,"GONSALVES, MARK",GA,07,REPUBLICAN PARTY,House,Challenger,P
H0GA13149,"GONZALES, CAESAR",GA,13,REPUBLICAN PARTY,House,Challenger,P
H0CA45160,"GONZALES, CHRISTOPHER",CA,46,REPUBLICAN PARTY,House,Challenger,P
H0TX35015,"GONZALES, ERNEST ANTHONY TONY II",TX,23,REPUBLICAN PARTY,House,Incumbent,C
H2MI02157,"GONZALES, JERICHO JOEL",MI,02,REPUBLICAN PARTY,House,Challenger,N
H2NM01383,"GONZALES, VICTORIA L.",NM,01,WRITE-IN,House,Challenger,N
H8OH16124,"GONZALEZ, ANTHONY E",OH,16,REPUBLICAN PARTY,House,Incumbent,N
H2PA02154,"GONZALEZ, GILBERTO",PA,02,DEMOCRATIC PARTY,House,Challenger,N
H2TX16243,"GONZALEZ, HECTOR FEDERICO",TX,16,INDEPENDENT,House,Challenger,N
H2NY06173,"GONZALEZ, JESUS",NY,06,REPUBLICAN PARTY,House,Challenger,N
H2FL24052,"GONZALEZ, PATRICIA",FL,24,REPUBLICAN PARTY,House,Challenger,N
H2CO08046,"GONZALEZ, RYAN ALEXANDER 9706732194",CO,08,REPUBLICAN PARTY,House,Open seat,N
H6TX15162,"GONZALEZ, VICENTE",TX,34,DEMOCRATIC PARTY,House,Incumbent,C
H8TX05144,"GOODEN, LANCE",TX,05,REPUBLICAN PARTY,House,Incumbent,C
H2CA26158,"GOODMAN, DAVID",CA,26,INDEPENDENT,House,Challenger,P
H2AL07181,"GOODMAN, GAVIN JOESPH MR.",AL,07,LIBERTARIAN PARTY,House,Challenger,N
H0VA05160,"GOOD, ROBERT G. HON.",VA,05,REPUBLICAN PARTY,House,Incumbent,C
H2IL01265,"GOODRUM, CASSANDRA ATTORNEY",IL,01,DEMOCRATIC PARTY,House,Open seat,P
H2OR06132,"GOODWIN, GREG",OR,06,DEMOCRATIC PARTY,House,Open seat,N
H8MI05124,"GOODWIN, KATHY",MI,08,OTHER,House,Challenger,N
H2TX30186,"GOODWIN, KELVIN MR",TX,30,REPUBLICAN PARTY,House,Open seat,P
H0WA08111,"GORDON, DAN EARNEST MR",WA,10,REPUBLICAN PARTY,House,Challenger,N
H0NY02192,"GORDON, JACQUELINE",NY,02,DEMOCRATIC PARTY,House,Challenger,P
H2IL22022,"GORDON, MICHAEL FREDERICK MR",IL,22,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2OK02273,"GORDON, PAMELA SMITH",OK,02,REPUBLICAN PARTY,House,Open seat,C
H0OH11098,"GORE, LAVERNE",OH,11,REPUBLICAN PARTY,House,Challenger,P
H2AL04097,"GORE, RHONDA",AL,04,DEMOCRATIC PARTY,House,Challenger,N
H2NV02569,"GORMAN, GEROLD LEE",NV,02,DEMOCRATIC PARTY,House,Challenger,N
H0CA20122,"GORMAN, JEFF",CA,19,REPUBLICAN PARTY,House,Challenger,N
H2OH07217,"GORMAN, LYNN CAROL",OH,13,INDEPENDENT,House,Challenger,N
H2CA07125,"GORMAN, MARK EDWARD",CA,06,DEMOCRATIC PARTY,House,Challenger,N
H2TN03219,"GORMAN, MARY",TN,03,DEMOCRATIC PARTY,House,Challenger,P
H0AZ01259,"GOSAR, PAUL DR.",AZ,09,REPUBLICAN PARTY,House,Incumbent,C
H2IN03228,"GOTSCH, NATHAN",IN,03,INDEPENDENT,House,Challenger,P
H6NJ05171,"GOTTHEIMER, JOSH",NJ,05,DEMOCRATIC PARTY,House,Incumbent,C
H2NY13138,"GOUMAIN, BRUCE JEAN-CLAUDE",NY,13,DEMOCRATIC PARTY,House,Challenger,N
H2IN07179,"GRABOVSKY, ANGELA",IN,07,REPUBLICAN PARTY,House,Challenger,P
H2NC09183,"GRAHAM, CHARLES",NC,07,DEMOCRATIC PARTY,House,Challenger,P
H2OR18012,"GRAHAM, JOEL MR",OR,18,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2GA14150,"GRAHAM, SOLOMON MR",GA,14,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2LA03089,"GRANGER, DUSTIN",LA,03,DEMOCRATIC PARTY,House,Challenger,C
H6TX12060,"GRANGER, KAY",TX,12,REPUBLICAN PARTY,House,Incumbent,C
H2IL06124,"GRASSO, GARY",IL,06,REPUBLICAN PARTY,House,Challenger,P
